* Delay is in the first row of each flight.
* Flight ID,Address,Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%),Delay (seconds)
CSN6080,B5190,B738,M,DEP,N,49143,49214,71,Tx230,Tx231,Tx137,0,10,-
CSN6080,B5190,B738,M,DEP,N,49214,49232,17,Tx231,Tx137,Tx152,0,10,-
CSN6080,B5190,B738,M,DEP,N,49232,49246,14,Tx137,Tx152,Tx167,0,10,-
CSN6080,B5190,B738,M,DEP,N,49246,49263,16,Tx152,Tx167,Tx198,0,10,-
CSN6080,B5190,B738,M,DEP,N,49263,49291,28,Tx198,34,XXXX,0,10,-
KAL551,HL7400,B744,H,DEP,N,48900,49168,268,XXXX,G615,gate112,4,0,0
KAL551,HL7400,B744,H,DEP,N,49168,49195,26,gate112,Tx10,Tx18,5,0,-
KAL551,HL7400,B744,H,DEP,N,49195,49218,22,Tx10,Tx18,Tx27,5,0,-
KAL551,HL7400,B744,H,DEP,N,49218,49298,79,Tx18,Tx27,Tx32,5,0,-
KAL551,HL7400,B744,H,DEP,N,49298,49325,27,Tx32,33L,XXXX,4,0,-
AAR333,HL7736,A333,H,DEP,N,49224,49318,93,XXXX,G41,gate36,0,10,264
AAR333,HL7736,A333,H,DEP,N,49318,49334,16,gate36,Tx223,Tx137,0,10,-
AAR333,HL7736,A333,H,DEP,N,49334,49352,17,Tx223,Tx137,Tx152,0,10,-
AAR333,HL7736,A333,H,DEP,N,49352,49366,14,Tx137,Tx152,Tx167,0,10,-
AAR333,HL7736,A333,H,DEP,N,49366,49383,16,Tx152,Tx167,Tx198,0,10,-
AAR333,HL7736,A333,H,DEP,N,49383,49411,28,Tx198,34,XXXX,0,10,-
KAL907,HL8210,B773,H,DEP,N,49140,49206,66,XXXX,G14,gate11,0,2,0
KAL907,HL8210,B773,H,DEP,N,49206,49221,15,gate11,Tx210,Tx212,0,10,-
KAL907,HL8210,B773,H,DEP,N,49221,49251,29,Tx210,Tx212,Tx125,0,10,-
KAL907,HL8210,B773,H,DEP,N,49251,49280,28,Tx212,Tx125,Tx129,0,10,-
KAL907,HL8210,B773,H,DEP,N,49280,49322,42,Tx125,Tx129,Tx127,0,10,-
KAL907,HL8210,B773,H,DEP,N,49322,49363,40,Tx129,Tx127,Tx130,0,10,-
KAL907,HL8210,B773,H,DEP,N,49363,49376,13,Tx127,Tx130,Tx221,0,10,-
KAL907,HL8210,B773,H,DEP,N,49376,49383,6,Tx130,Tx221,Tx231,0,10,-
KAL907,HL8210,B773,H,DEP,N,49383,49454,71,Tx221,Tx231,Tx137,0,10,-
KAL907,HL8210,B773,H,DEP,N,49454,49472,17,Tx231,Tx137,Tx152,0,10,-
KAL907,HL8210,B773,H,DEP,N,49472,49486,14,Tx137,Tx152,Tx167,0,10,-
KAL907,HL8210,B773,H,DEP,N,49486,49503,16,Tx152,Tx167,Tx198,0,10,-
KAL907,HL8210,B773,H,DEP,N,49503,49531,28,Tx198,34,XXXX,0,10,-
KAL847,HL8223,B737,M,DEP,N,49440,49541,101,XXXX,G11,gate9,4,0,0
KAL847,HL8223,B737,M,DEP,N,49541,49555,13,gate9,Tx210,Tx212,5,0,-
KAL847,HL8223,B737,M,DEP,N,49555,49580,25,Tx210,Tx212,Tx125,4,0,-
KAL847,HL8223,B737,M,DEP,N,49580,49605,24,Tx212,Tx125,Tx129,5,0,-
KAL847,HL8223,B737,M,DEP,N,49605,49642,37,Tx125,Tx129,Tx127,4,0,-
KAL847,HL8223,B737,M,DEP,N,49642,49677,35,Tx129,Tx127,Tx130,4,0,-
KAL847,HL8223,B737,M,DEP,N,49677,49689,11,Tx127,Tx130,Tx221,5,0,-
KAL847,HL8223,B737,M,DEP,N,49689,49694,5,Tx130,Tx221,Tx231,5,0,-
KAL847,HL8223,B737,M,DEP,N,49694,49756,61,Tx221,Tx231,Tx137,4,0,-
KAL847,HL8223,B737,M,DEP,N,49756,49771,15,Tx231,Tx137,Tx152,5,0,-
KAL847,HL8223,B737,M,DEP,N,49771,49784,12,Tx137,Tx152,Tx167,4,0,-
KAL847,HL8223,B737,M,DEP,N,49784,49798,14,Tx152,Tx167,Tx198,4,0,-
KAL847,HL8223,B737,M,DEP,N,49798,49823,24,Tx198,34,XXXX,5,0,-
AFL251,VPBGD,B773,H,DEP,N,49560,49694,134,XXXX,G110,gate66,4,0,0
AFL251,VPBGD,B773,H,DEP,N,49694,49724,30,gate66,Tx205,Tx206,5,0,-
AFL251,VPBGD,B773,H,DEP,N,49724,49734,10,Tx205,Tx206,Tx120,4,0,-
AFL251,VPBGD,B773,H,DEP,N,49734,49784,49,Tx206,Tx120,Tx121,5,0,-
AFL251,VPBGD,B773,H,DEP,N,49784,49820,36,Tx120,Tx121,Tx215,5,0,-
AFL251,VPBGD,B773,H,DEP,N,49820,49831,11,Tx121,Tx215,Tx216,5,0,-
AFL251,VPBGD,B773,H,DEP,N,49831,49843,11,Tx215,Tx216,Tx127,5,0,-
AFL251,VPBGD,B773,H,DEP,N,49843,49878,35,Tx216,Tx127,Tx130,4,0,-
AFL251,VPBGD,B773,H,DEP,N,49878,49889,11,Tx127,Tx130,Tx221,5,0,-
AFL251,VPBGD,B773,H,DEP,N,49889,49895,5,Tx130,Tx221,Tx231,5,0,-
AFL251,VPBGD,B773,H,DEP,N,49895,49957,61,Tx221,Tx231,Tx137,4,0,-
AFL251,VPBGD,B773,H,DEP,N,49957,49972,15,Tx231,Tx137,Tx152,5,0,-
AFL251,VPBGD,B773,H,DEP,N,49972,49984,12,Tx137,Tx152,Tx167,4,0,-
AFL251,VPBGD,B773,H,DEP,N,49984,49999,14,Tx152,Tx167,Tx198,4,0,-
AFL251,VPBGD,B773,H,DEP,N,49999,50023,24,Tx198,34,XXXX,5,0,-
CPA439,BLAN,A333,H,DEP,N,49861,49908,47,XXXX,G123,gate55,0,10,181
CPA439,BLAN,A333,H,DEP,N,49908,49921,13,gate55,Tx215,Tx216,0,10,-
CPA439,BLAN,A333,H,DEP,N,49921,49934,13,Tx215,Tx216,Tx127,0,10,-
CPA439,BLAN,A333,H,DEP,N,49934,49975,40,Tx216,Tx127,Tx130,0,10,-
CPA439,BLAN,A333,H,DEP,N,49975,49988,13,Tx127,Tx130,Tx221,0,10,-
CPA439,BLAN,A333,H,DEP,N,49988,49995,6,Tx130,Tx221,Tx231,0,10,-
CPA439,BLAN,A333,H,DEP,N,49995,50066,71,Tx221,Tx231,Tx137,0,10,-
CPA439,BLAN,A333,H,DEP,N,50066,50084,17,Tx231,Tx137,Tx152,0,10,-
CPA439,BLAN,A333,H,DEP,N,50084,50098,14,Tx137,Tx152,Tx167,0,10,-
CPA439,BLAN,A333,H,DEP,N,50098,50115,16,Tx152,Tx167,Tx198,0,10,-
CPA439,BLAN,A333,H,DEP,N,50115,50143,28,Tx198,34,XXXX,0,10,-
JNA223,HL7555,B738,M,DEP,N,49930,49968,38,XXXX,G103,gate45,0,10,10
JNA223,HL7555,B738,M,DEP,N,49968,49979,10,gate45,Tx206,Tx207,4,0,-
JNA223,HL7555,B738,M,DEP,N,49979,49991,12,Tx206,Tx207,Tx102,4,0,-
JNA223,HL7555,B738,M,DEP,N,49991,50014,22,Tx207,Tx102,Tx92,5,0,-
JNA223,HL7555,B738,M,DEP,N,50014,50025,11,Tx102,Tx92,Tx93,5,0,-
JNA223,HL7555,B738,M,DEP,N,50025,50058,32,Tx92,Tx93,Tx94,5,0,-
JNA223,HL7555,B738,M,DEP,N,50058,50086,28,Tx93,Tx94,Tx95,5,0,-
JNA223,HL7555,B738,M,DEP,N,50086,50098,11,Tx94,Tx95,Tx77,5,0,-
JNA223,HL7555,B738,M,DEP,N,50098,50112,14,Tx95,Tx77,Tx43,4,0,-
JNA223,HL7555,B738,M,DEP,N,50112,50134,21,Tx43,33L,XXXX,4,0,-
KAL923,HL7715,B772,H,DEP,N,49920,50044,124,XXXX,G24,gate21,4,0,0
KAL923,HL7715,B772,H,DEP,N,50044,50081,37,gate21,Tx129,Tx127,4,0,-
KAL923,HL7715,B772,H,DEP,N,50081,50116,35,Tx129,Tx127,Tx130,4,0,-
KAL923,HL7715,B772,H,DEP,N,50116,50128,11,Tx127,Tx130,Tx221,5,0,-
KAL923,HL7715,B772,H,DEP,N,50128,50133,5,Tx130,Tx221,Tx231,5,0,-
KAL923,HL7715,B772,H,DEP,N,50133,50195,61,Tx221,Tx231,Tx137,4,0,-
KAL923,HL7715,B772,H,DEP,N,50195,50210,15,Tx231,Tx137,Tx152,5,0,-
KAL923,HL7715,B772,H,DEP,N,50210,50223,12,Tx137,Tx152,Tx167,4,0,-
KAL923,HL7715,B772,H,DEP,N,50223,50237,14,Tx152,Tx167,Tx198,4,0,-
KAL923,HL7715,B772,H,DEP,N,50237,50263,26,Tx198,34,XXXX,0,2,-
JJA1802,HL8287,B738,M,DEP,N,50210,50263,52,XXXX,G131,gate59,0,10,170
JJA1802,HL8287,B738,M,DEP,N,50263,50280,16,gate59,Tx229,Tx230,0,10,-
JJA1802,HL8287,B738,M,DEP,N,50280,50295,15,Tx229,Tx230,Tx231,0,10,-
JJA1802,HL8287,B738,M,DEP,N,50295,50366,71,Tx230,Tx231,Tx137,0,10,-
JJA1802,HL8287,B738,M,DEP,N,50366,50384,17,Tx231,Tx137,Tx152,0,10,-
JJA1802,HL8287,B738,M,DEP,N,50384,50398,14,Tx137,Tx152,Tx167,0,10,-
JJA1802,HL8287,B738,M,DEP,N,50398,50415,16,Tx152,Tx167,Tx198,0,10,-
JJA1802,HL8287,B738,M,DEP,N,50415,50443,28,Tx198,34,XXXX,0,10,-
KAL901,HL7612,A388,J,DEP,N,50220,50278,58,XXXX,G17,gate14,5,0,0
KAL901,HL7612,A388,J,DEP,N,50278,50304,25,gate14,Tx212,Tx125,4,0,-
KAL901,HL7612,A388,J,DEP,N,50304,50329,24,Tx212,Tx125,Tx129,5,0,-
KAL901,HL7612,A388,J,DEP,N,50329,50366,37,Tx125,Tx129,Tx127,4,0,-
KAL901,HL7612,A388,J,DEP,N,50366,50401,35,Tx129,Tx127,Tx130,4,0,-
KAL901,HL7612,A388,J,DEP,N,50401,50413,11,Tx127,Tx130,Tx221,5,0,-
KAL901,HL7612,A388,J,DEP,N,50413,50418,5,Tx130,Tx221,Tx231,5,0,-
KAL901,HL7612,A388,J,DEP,N,50418,50486,68,Tx221,Tx231,Tx137,0,5,-
KAL901,HL7612,A388,J,DEP,N,50486,50504,17,Tx231,Tx137,Tx152,0,10,-
KAL901,HL7612,A388,J,DEP,N,50504,50518,14,Tx137,Tx152,Tx167,0,10,-
KAL901,HL7612,A388,J,DEP,N,50518,50535,16,Tx152,Tx167,Tx198,0,10,-
KAL901,HL7612,A388,J,DEP,N,50535,50563,28,Tx198,34,XXXX,0,10,-
UPS114,N335UP,B763,H,DEP,N,50850,51119,268,XXXX,G615,gate112,4,0,450
UPS114,N335UP,B763,H,DEP,N,51119,51146,26,gate112,Tx10,Tx18,5,0,-
UPS114,N335UP,B763,H,DEP,N,51146,51169,22,Tx10,Tx18,Tx27,5,0,-
UPS114,N335UP,B763,H,DEP,N,51169,51248,79,Tx18,Tx27,Tx32,5,0,-
UPS114,N335UP,B763,H,DEP,N,51248,51276,27,Tx32,33L,XXXX,4,0,-
AAR359,HL7746,A333,H,DEP,N,50526,50592,66,XXXX,G48,gate42,0,10,6
AAR359,HL7746,A333,H,DEP,N,50592,50621,28,gate42,Tx233,Tx138,0,10,-
AAR359,HL7746,A333,H,DEP,N,50621,50638,17,Tx233,Tx138,Tx167,0,10,-
AAR359,HL7746,A333,H,DEP,N,50638,50655,16,Tx138,Tx167,Tx198,0,10,-
AAR359,HL7746,A333,H,DEP,N,50655,50683,28,Tx198,34,XXXX,0,10,-
CSN688,B9960,A321,M,DEP,N,50640,50679,39,XXXX,G115,gate51,4,0,0
CSN688,B9960,A321,M,DEP,N,50679,50715,36,gate51,Tx121,Tx215,5,0,-
CSN688,B9960,A321,M,DEP,N,50715,50726,11,Tx121,Tx215,Tx216,5,0,-
CSN688,B9960,A321,M,DEP,N,50726,50737,11,Tx215,Tx216,Tx127,5,0,-
CSN688,B9960,A321,M,DEP,N,50737,50773,35,Tx216,Tx127,Tx130,4,0,-
CSN688,B9960,A321,M,DEP,N,50773,50784,11,Tx127,Tx130,Tx221,5,0,-
CSN688,B9960,A321,M,DEP,N,50784,50790,5,Tx130,Tx221,Tx231,5,0,-
CSN688,B9960,A321,M,DEP,N,50790,50852,61,Tx221,Tx231,Tx137,4,0,-
CSN688,B9960,A321,M,DEP,N,50852,50867,15,Tx231,Tx137,Tx152,5,0,-
CSN688,B9960,A321,M,DEP,N,50867,50879,12,Tx137,Tx152,Tx167,4,0,-
CSN688,B9960,A321,M,DEP,N,50879,50893,14,Tx152,Tx167,Tx198,4,0,-
CSN688,B9960,A321,M,DEP,N,50893,50918,24,Tx198,34,XXXX,5,0,-
KAL601,HL7526,B772,H,DEP,N,50760,50844,84,XXXX,G6,gate4,4,0,0
KAL601,HL7526,B772,H,DEP,N,50844,50868,23,gate4,Tx108,Tx107,4,0,-
KAL601,HL7526,B772,H,DEP,N,50868,50896,27,Tx108,Tx107,Tx211,4,0,-
KAL601,HL7526,B772,H,DEP,N,50896,50912,16,Tx107,Tx211,Tx210,4,0,-
KAL601,HL7526,B772,H,DEP,N,50912,50925,13,Tx211,Tx210,Tx212,5,0,-
KAL601,HL7526,B772,H,DEP,N,50925,50951,25,Tx210,Tx212,Tx125,4,0,-
KAL601,HL7526,B772,H,DEP,N,50951,50975,24,Tx212,Tx125,Tx129,5,0,-
KAL601,HL7526,B772,H,DEP,N,50975,51013,37,Tx125,Tx129,Tx127,4,0,-
KAL601,HL7526,B772,H,DEP,N,51013,51048,35,Tx129,Tx127,Tx130,4,0,-
KAL601,HL7526,B772,H,DEP,N,51048,51059,11,Tx127,Tx130,Tx221,5,0,-
KAL601,HL7526,B772,H,DEP,N,51059,51065,5,Tx130,Tx221,Tx231,5,0,-
KAL601,HL7526,B772,H,DEP,N,51065,51127,61,Tx221,Tx231,Tx137,4,0,-
KAL601,HL7526,B772,H,DEP,N,51127,51142,15,Tx231,Tx137,Tx152,5,0,-
KAL601,HL7526,B772,H,DEP,N,51142,51154,12,Tx137,Tx152,Tx167,4,0,-
KAL601,HL7526,B772,H,DEP,N,51154,51169,14,Tx152,Tx167,Tx198,4,0,-
KAL601,HL7526,B772,H,DEP,N,51169,51193,24,Tx198,34,XXXX,5,0,-
UPS64,N579UP,B744,H,DEP,N,50924,51235,311,XXXX,G615,gate112,0,10,44
UPS64,N579UP,B744,H,DEP,N,51235,51266,30,gate112,Tx10,Tx18,0,10,-
UPS64,N579UP,B744,H,DEP,N,51266,51289,22,Tx10,Tx18,Tx27,5,0,-
UPS64,N579UP,B744,H,DEP,N,51289,51368,79,Tx18,Tx27,Tx32,5,0,-
UPS64,N579UP,B744,H,DEP,N,51368,51396,27,Tx32,33L,XXXX,4,0,-
AAR134,HL8265,A321,M,DEP,N,51278,51346,67,XXXX,G34,gate29,0,10,218
AAR134,HL8265,A321,M,DEP,N,51346,51388,42,gate29,Tx129,Tx125,0,10,-
AAR134,HL8265,A321,M,DEP,N,51388,51413,24,Tx129,Tx125,Tx212,5,0,-
AAR134,HL8265,A321,M,DEP,N,51413,51439,25,Tx125,Tx212,Tx210,4,0,-
AAR134,HL8265,A321,M,DEP,N,51439,51454,15,Tx212,Tx210,Tx211,0,8,-
AAR134,HL8265,A321,M,DEP,N,51454,51473,18,Tx210,Tx211,Tx107,0,10,-
AAR134,HL8265,A321,M,DEP,N,51473,51505,31,Tx211,Tx107,Tx105,0,10,-
AAR134,HL8265,A321,M,DEP,N,51505,51521,16,Tx107,Tx105,Tx95,0,10,-
AAR134,HL8265,A321,M,DEP,N,51521,51534,13,Tx105,Tx95,Tx77,0,10,-
AAR134,HL8265,A321,M,DEP,N,51534,51551,16,Tx95,Tx77,Tx43,0,10,-
AAR134,HL8265,A321,M,DEP,N,51551,51576,25,Tx43,33L,XXXX,0,10,-
JAL954,JA609J,B763,H,DEP,N,51407,51517,110,XXXX,G109,gate48,0,10,227
JAL954,JA609J,B763,H,DEP,N,51517,51531,14,gate48,Tx207,Tx102,0,10,-
JAL954,JA609J,B763,H,DEP,N,51531,51557,26,Tx207,Tx102,Tx92,0,10,-
JAL954,JA609J,B763,H,DEP,N,51557,51571,13,Tx102,Tx92,Tx93,0,10,-
JAL954,JA609J,B763,H,DEP,N,51571,51608,37,Tx92,Tx93,Tx94,0,10,-
JAL954,JA609J,B763,H,DEP,N,51608,51641,33,Tx93,Tx94,Tx95,0,10,-
JAL954,JA609J,B763,H,DEP,N,51641,51654,13,Tx94,Tx95,Tx77,0,10,-
JAL954,JA609J,B763,H,DEP,N,51654,51671,16,Tx95,Tx77,Tx43,0,10,-
JAL954,JA609J,B763,H,DEP,N,51671,51696,25,Tx43,33L,XXXX,0,10,-
FDX5391,N855FD,B772,H,DEP,N,51360,51635,275,XXXX,G615,gate112,2,0,0
FDX5391,N855FD,B772,H,DEP,N,51635,51665,30,gate112,Tx10,Tx18,0,10,-
FDX5391,N855FD,B772,H,DEP,N,51665,51692,26,Tx10,Tx18,Tx27,0,10,-
FDX5391,N855FD,B772,H,DEP,N,51692,51784,92,Tx18,Tx27,Tx32,0,10,-
FDX5391,N855FD,B772,H,DEP,N,51784,51816,31,Tx32,33L,XXXX,0,10,-
CCA128,B1878,A321,M,DEP,N,51420,51497,77,XXXX,G112,gate67,4,0,0
CCA128,B1878,A321,M,DEP,N,51497,51570,73,gate67,Tx119,Tx228,4,0,-
CCA128,B1878,A321,M,DEP,N,51570,51607,37,Tx119,Tx228,Tx229,4,0,-
CCA128,B1878,A321,M,DEP,N,51607,51621,14,Tx228,Tx229,Tx230,4,0,-
CCA128,B1878,A321,M,DEP,N,51621,51634,13,Tx229,Tx230,Tx231,5,0,-
CCA128,B1878,A321,M,DEP,N,51634,51696,61,Tx230,Tx231,Tx137,4,0,-
CCA128,B1878,A321,M,DEP,N,51696,51711,15,Tx231,Tx137,Tx152,5,0,-
CCA128,B1878,A321,M,DEP,N,51711,51724,12,Tx137,Tx152,Tx167,4,0,-
CCA128,B1878,A321,M,DEP,N,51724,51738,14,Tx152,Tx167,Tx198,4,0,-
CCA128,B1878,A321,M,DEP,N,51738,51763,24,Tx198,34,XXXX,5,0,-
AAR365,HL7428,B744,H,DEP,N,51631,51728,96,XXXX,G39,gate34,0,10,91
AAR365,HL7428,B744,H,DEP,N,51728,51741,12,gate34,Tx222,Tx221,4,0,-
AAR365,HL7428,B744,H,DEP,N,51741,51746,5,Tx222,Tx221,Tx231,5,0,-
AAR365,HL7428,B744,H,DEP,N,51746,51808,61,Tx221,Tx231,Tx137,4,0,-
AAR365,HL7428,B744,H,DEP,N,51808,51823,15,Tx231,Tx137,Tx152,3,0,-
AAR365,HL7428,B744,H,DEP,N,51823,51838,14,Tx137,Tx152,Tx167,0,10,-
AAR365,HL7428,B744,H,DEP,N,51838,51854,16,Tx152,Tx167,Tx198,0,10,-
AAR365,HL7428,B744,H,DEP,N,51854,51883,28,Tx198,34,XXXX,0,10,-
KAL789,HL7708,B737,M,DEP,N,51817,51874,57,XXXX,G16,gate13,0,10,217
KAL789,HL7708,B737,M,DEP,N,51874,51893,18,gate13,Tx211,Tx107,0,10,-
KAL789,HL7708,B737,M,DEP,N,51893,51925,31,Tx211,Tx107,Tx105,0,10,-
KAL789,HL7708,B737,M,DEP,N,51925,51941,16,Tx107,Tx105,Tx95,0,10,-
KAL789,HL7708,B737,M,DEP,N,51941,51954,13,Tx105,Tx95,Tx77,0,10,-
KAL789,HL7708,B737,M,DEP,N,51954,51971,16,Tx95,Tx77,Tx43,0,10,-
KAL789,HL7708,B737,M,DEP,N,51971,51996,25,Tx43,33L,XXXX,0,10,-
TWB271,HL8000,B738,M,DEP,N,51723,51840,116,XXXX,G126,gate72,0,10,3
TWB271,HL8000,B738,M,DEP,N,51840,51882,42,gate72,Tx228,Tx229,0,10,-
TWB271,HL8000,B738,M,DEP,N,51882,51899,16,Tx228,Tx229,Tx230,0,10,-
TWB271,HL8000,B738,M,DEP,N,51899,51914,15,Tx229,Tx230,Tx231,0,10,-
TWB271,HL8000,B738,M,DEP,N,51914,51986,71,Tx230,Tx231,Tx137,0,10,-
TWB271,HL8000,B738,M,DEP,N,51986,52003,17,Tx231,Tx137,Tx152,0,10,-
TWB271,HL8000,B738,M,DEP,N,52003,52018,14,Tx137,Tx152,Tx167,0,10,-
TWB271,HL8000,B738,M,DEP,N,52018,52034,16,Tx152,Tx167,Tx198,0,10,-
TWB271,HL8000,B738,M,DEP,N,52034,52063,28,Tx198,34,XXXX,0,10,-
KAL925,HL7539,A332,H,DEP,N,51840,51926,86,XXXX,G19,gate16,4,0,0
KAL925,HL7539,A332,H,DEP,N,51926,51952,25,gate16,Tx212,Tx125,4,0,-
KAL925,HL7539,A332,H,DEP,N,51952,51976,24,Tx212,Tx125,Tx129,5,0,-
KAL925,HL7539,A332,H,DEP,N,51976,52014,37,Tx125,Tx129,Tx127,4,0,-
KAL925,HL7539,A332,H,DEP,N,52014,52049,35,Tx129,Tx127,Tx130,4,0,-
KAL925,HL7539,A332,H,DEP,N,52049,52060,11,Tx127,Tx130,Tx221,5,0,-
KAL925,HL7539,A332,H,DEP,N,52060,52066,5,Tx130,Tx221,Tx231,5,0,-
KAL925,HL7539,A332,H,DEP,N,52066,52128,61,Tx221,Tx231,Tx137,4,0,-
KAL925,HL7539,A332,H,DEP,N,52128,52143,15,Tx231,Tx137,Tx152,5,0,-
KAL925,HL7539,A332,H,DEP,N,52143,52155,12,Tx137,Tx152,Tx167,4,0,-
KAL925,HL7539,A332,H,DEP,N,52155,52170,14,Tx152,Tx167,Tx198,4,0,-
KAL925,HL7539,A332,H,DEP,N,52170,52194,24,Tx198,34,XXXX,5,0,-
AIC317,VTANN,B788,H,DEP,N,51960,52019,59,XXXX,G118,gate69,4,0,0
AIC317,VTANN,B788,H,DEP,N,52019,52093,73,gate69,Tx119,Tx228,4,0,-
AIC317,VTANN,B788,H,DEP,N,52093,52134,41,Tx119,Tx228,Tx229,0,6,-
AIC317,VTANN,B788,H,DEP,N,52134,52150,16,Tx228,Tx229,Tx230,0,10,-
AIC317,VTANN,B788,H,DEP,N,52150,52166,15,Tx229,Tx230,Tx231,0,10,-
AIC317,VTANN,B788,H,DEP,N,52166,52237,71,Tx230,Tx231,Tx137,0,10,-
AIC317,VTANN,B788,H,DEP,N,52237,52255,17,Tx231,Tx137,Tx152,0,10,-
AIC317,VTANN,B788,H,DEP,N,52255,52269,14,Tx137,Tx152,Tx167,0,10,-
AIC317,VTANN,B788,H,DEP,N,52269,52286,16,Tx152,Tx167,Tx198,0,10,-
AIC317,VTANN,B788,H,DEP,N,52286,52314,28,Tx198,34,XXXX,0,10,-
KAL839,HL8244,B737,M,DEP,N,52140,52204,64,XXXX,G18,gate15,5,0,0
KAL839,HL8244,B737,M,DEP,N,52204,52230,25,gate15,Tx212,Tx125,4,0,-
KAL839,HL8244,B737,M,DEP,N,52230,52255,24,Tx212,Tx125,Tx129,5,0,-
KAL839,HL8244,B737,M,DEP,N,52255,52292,37,Tx125,Tx129,Tx127,4,0,-
KAL839,HL8244,B737,M,DEP,N,52292,52327,35,Tx129,Tx127,Tx130,4,0,-
KAL839,HL8244,B737,M,DEP,N,52327,52339,12,Tx127,Tx130,Tx221,0,3,-
KAL839,HL8244,B737,M,DEP,N,52339,52346,6,Tx130,Tx221,Tx231,0,10,-
KAL839,HL8244,B737,M,DEP,N,52346,52417,71,Tx221,Tx231,Tx137,0,10,-
KAL839,HL8244,B737,M,DEP,N,52417,52435,17,Tx231,Tx137,Tx152,0,10,-
KAL839,HL8244,B737,M,DEP,N,52435,52449,14,Tx137,Tx152,Tx167,0,10,-
KAL839,HL8244,B737,M,DEP,N,52449,52466,16,Tx152,Tx167,Tx198,0,10,-
KAL839,HL8244,B737,M,DEP,N,52466,52494,28,Tx198,34,XXXX,0,10,-
CSA191,OKYBA,A333,H,DEP,N,52380,52451,71,XXXX,G107,gate47,4,0,0
CSA191,OKYBA,A333,H,DEP,N,52451,52463,12,gate47,Tx207,Tx102,4,0,-
CSA191,OKYBA,A333,H,DEP,N,52463,52486,22,Tx207,Tx102,Tx92,5,0,-
CSA191,OKYBA,A333,H,DEP,N,52486,52497,11,Tx102,Tx92,Tx93,5,0,-
CSA191,OKYBA,A333,H,DEP,N,52497,52530,32,Tx92,Tx93,Tx94,5,0,-
CSA191,OKYBA,A333,H,DEP,N,52530,52558,28,Tx93,Tx94,Tx95,5,0,-
CSA191,OKYBA,A333,H,DEP,N,52558,52570,11,Tx94,Tx95,Tx77,5,0,-
CSA191,OKYBA,A333,H,DEP,N,52570,52584,14,Tx95,Tx77,Tx43,4,0,-
CSA191,OKYBA,A333,H,DEP,N,52584,52606,21,Tx43,33L,XXXX,4,0,-
AAR114,HL7740,A333,H,DEP,N,52560,52629,69,XXXX,G35,gate30,4,0,0
AAR114,HL7740,A333,H,DEP,N,52629,52640,11,gate30,Tx220,Tx127,5,0,-
AAR114,HL7740,A333,H,DEP,N,52640,52676,35,Tx220,Tx127,Tx129,4,0,-
AAR114,HL7740,A333,H,DEP,N,52676,52713,37,Tx127,Tx129,Tx125,4,0,-
AAR114,HL7740,A333,H,DEP,N,52713,52737,24,Tx129,Tx125,Tx212,5,0,-
AAR114,HL7740,A333,H,DEP,N,52737,52763,25,Tx125,Tx212,Tx210,4,0,-
AAR114,HL7740,A333,H,DEP,N,52763,52776,13,Tx212,Tx210,Tx211,5,0,-
AAR114,HL7740,A333,H,DEP,N,52776,52793,16,Tx210,Tx211,Tx107,4,0,-
AAR114,HL7740,A333,H,DEP,N,52793,52820,27,Tx211,Tx107,Tx105,4,0,-
AAR114,HL7740,A333,H,DEP,N,52820,52834,14,Tx107,Tx105,Tx95,4,0,-
AAR114,HL7740,A333,H,DEP,N,52834,52846,11,Tx105,Tx95,Tx77,5,0,-
AAR114,HL7740,A333,H,DEP,N,52846,52860,14,Tx95,Tx77,Tx43,4,0,-
AAR114,HL7740,A333,H,DEP,N,52860,52882,21,Tx43,33L,XXXX,4,0,-
KAL643,HL7533,B773,H,DEP,N,52800,52880,80,XXXX,G12,gate10,3,0,0
KAL643,HL7533,B773,H,DEP,N,52880,52899,18,gate10,Tx211,Tx107,0,10,-
KAL643,HL7533,B773,H,DEP,N,52899,52931,31,Tx211,Tx107,Tx105,0,10,-
KAL643,HL7533,B773,H,DEP,N,52931,52947,16,Tx107,Tx105,Tx95,0,10,-
KAL643,HL7533,B773,H,DEP,N,52947,52960,13,Tx105,Tx95,Tx77,0,10,-
KAL643,HL7533,B773,H,DEP,N,52960,52977,16,Tx95,Tx77,Tx43,0,10,-
KAL643,HL7533,B773,H,DEP,N,52977,53002,25,Tx43,33L,XXXX,0,10,-
KAL955,HL7733,B772,H,DEP,N,52920,53069,149,XXXX,G28,gate24,4,0,0
KAL955,HL7733,B772,H,DEP,N,53069,53106,37,gate24,Tx129,Tx125,4,0,-
KAL955,HL7733,B772,H,DEP,N,53106,53131,24,Tx129,Tx125,Tx212,5,0,-
KAL955,HL7733,B772,H,DEP,N,53131,53156,25,Tx125,Tx212,Tx210,4,0,-
KAL955,HL7733,B772,H,DEP,N,53156,53170,13,Tx212,Tx210,Tx211,5,0,-
KAL955,HL7733,B772,H,DEP,N,53170,53186,16,Tx210,Tx211,Tx107,4,0,-
KAL955,HL7733,B772,H,DEP,N,53186,53213,27,Tx211,Tx107,Tx105,4,0,-
KAL955,HL7733,B772,H,DEP,N,53213,53228,14,Tx107,Tx105,Tx95,4,0,-
