* Currently node departure ,arrival and passing time after scheduling
* Node ID, Departure Time (sec), Arrival Time (sec), Passing Time (sec)
N121,0,0,65541
N121,0,0,65961
N121,0,0,66261
N121,0,0,66861
N122,0,0,23492
N122,0,0,23732
N122,0,0,23912
N122,0,0,24392
N122,0,0,40443
N122,0,0,40532
N122,0,0,40712
N122,0,0,41012
N122,0,0,41672
N122,0,0,42372
N122,0,0,42492
N122,0,0,43112
N122,0,0,43592
N122,0,0,43832
N122,0,0,44012
N122,0,0,45752
N122,0,0,47012
N122,0,0,51525
N122,0,0,52946
N122,0,0,53066
N122,0,0,53792
N122,0,0,54152
N122,0,0,54392
N122,0,0,55052
N122,0,0,55772
N122,0,0,56296
N122,0,0,56552
N122,0,0,57152
N122,0,0,57332
N122,0,0,58172
N122,0,0,58292
N122,0,0,58472
N122,0,0,58652
N122,0,0,58772
N122,0,0,58952
N122,0,0,59192
N122,0,0,59612
N122,0,0,59792
N122,0,0,59912
N122,0,0,60152
N122,0,0,60572
N122,0,0,60752
N122,0,0,60872
N122,0,0,61232
N122,0,0,61412
N122,0,0,61592
N122,0,0,61772
N122,0,0,62192
N122,0,0,62552
N122,0,0,63032
N122,0,0,63272
N122,0,0,64292
N122,0,0,64592
N122,0,0,65552
N122,0,0,65972
N122,0,0,66272
N122,0,0,66872
N123,0,0,23256
N123,0,0,24096
N123,0,0,24516
N123,0,0,24756
N123,0,0,24996
N123,0,0,39988
N123,0,0,40116
N123,0,0,40783
N123,0,0,41136
N123,0,0,41734
N123,0,0,41796
N123,0,0,42100
N123,0,0,42196
N123,0,0,42576
N123,0,0,42816
N123,0,0,43416
N123,0,0,43663
N123,0,0,44196
N123,0,0,44736
N123,0,0,44856
N123,0,0,45156
N123,0,0,45456
N123,0,0,45823
N123,0,0,45936
N123,0,0,46236
N123,0,0,46536
N123,0,0,46716
N123,0,0,46836
N123,0,0,51194
N123,0,0,51596
N123,0,0,52770
N123,0,0,53137
N123,0,0,53256
N123,0,0,53436
N123,0,0,53616
N123,0,0,54214
N123,0,0,54516
N123,0,0,54696
N123,0,0,54816
N123,0,0,55956
N123,0,0,56327
N123,0,0,56614
N123,0,0,56736
N123,0,0,57816
N123,0,0,59023
N123,0,0,59263
N123,0,0,59974
N123,0,0,60214
N123,0,0,60396
N123,0,0,60934
N123,0,0,62016
N123,0,0,62376
N123,0,0,63456
N123,0,0,63576
N123,0,0,63696
N123,0,0,63936
N123,0,0,65016
N123,0,0,65614
N123,0,0,66036
N123,0,0,66334
N123,0,0,67056
N123,0,0,67236
N124,0,0,23267
N124,0,0,24107
N124,0,0,24527
N124,0,0,24767
N124,0,0,25007
N124,0,0,39999
N124,0,0,40127
N124,0,0,40796
N124,0,0,41147
N124,0,0,41745
N124,0,0,41807
N124,0,0,42113
N124,0,0,42207
N124,0,0,42587
N124,0,0,42827
N124,0,0,43427
N124,0,0,43676
N124,0,0,44207
N124,0,0,44747
N124,0,0,44867
N124,0,0,45167
N124,0,0,45467
N124,0,0,45836
N124,0,0,45947
N124,0,0,46247
N124,0,0,46547
N124,0,0,46727
N124,0,0,46847
N124,0,0,51206
N124,0,0,51610
N124,0,0,52782
N124,0,0,53151
N124,0,0,53267
N124,0,0,53447
N124,0,0,53627
N124,0,0,54225
N124,0,0,54527
N124,0,0,54707
N124,0,0,54827
N124,0,0,55967
N124,0,0,56339
N124,0,0,56625
N124,0,0,56747
N124,0,0,57827
N124,0,0,59036
N124,0,0,59276
N124,0,0,59985
N124,0,0,60225
N124,0,0,60407
N124,0,0,60945
N124,0,0,62027
N124,0,0,62387
N124,0,0,63467
N124,0,0,63587
N124,0,0,63707
N124,0,0,63947
N124,0,0,65027
N124,0,0,65625
N124,0,0,66047
N124,0,0,66345
N124,0,0,67067
N124,0,0,67247
N125,0,0,25070
N125,0,0,41808
N125,0,0,44270
N125,0,0,54288
N125,0,0,54890
N125,0,0,56688
N125,0,0,60048
N125,0,0,60288
N125,0,0,61008
N125,0,0,63530
N125,0,0,65688
N125,0,0,66110
N125,0,0,66408
N126,0,0,25083
N126,0,0,41821
N126,0,0,44283
N126,0,0,54301
N126,0,0,54903
N126,0,0,56701
N126,0,0,60061
N126,0,0,60301
N126,0,0,61021
N126,0,0,63543
N126,0,0,65701
N126,0,0,66123
N126,0,0,66421
N127,0,0,25143
N127,0,0,30994
N127,0,0,31106
N127,0,0,31281
N127,0,0,31453
N127,0,0,31573
N127,0,0,31708
N127,0,0,31957
N127,0,0,32129
N127,0,0,32249
N127,0,0,32369
N127,0,0,32549
N127,0,0,32669
N127,0,0,32789
N127,0,0,32969
N127,0,0,33209
N127,0,0,33329
N127,0,0,33509
N127,0,0,33761
N127,0,0,33963
N127,0,0,34113
N127,0,0,34292
N127,0,0,34404
N127,0,0,34524
N127,0,0,34644
N127,0,0,34764
N127,0,0,34944
N127,0,0,35064
N127,0,0,35184
N127,0,0,35304
N127,0,0,35520
N127,0,0,35632
N127,0,0,35932
N127,0,0,36112
N127,0,0,36232
N127,0,0,36352
N127,0,0,36532
N127,0,0,36652
N127,0,0,36772
N127,0,0,36934
N127,0,0,37119
N127,0,0,37231
N127,0,0,37490
N127,0,0,37746
N127,0,0,37918
N127,0,0,38081
N127,0,0,38214
N127,0,0,38484
N127,0,0,38596
N127,0,0,38716
N127,0,0,38836
N127,0,0,39180
N127,0,0,39292
N127,0,0,39412
N127,0,0,39532
N127,0,0,39652
N127,0,0,41881
N127,0,0,44343
N127,0,0,47132
N127,0,0,47244
N127,0,0,47424
N127,0,0,47544
N127,0,0,47664
N127,0,0,47844
N127,0,0,47964
N127,0,0,48144
N127,0,0,48343
N127,0,0,48508
N127,0,0,48620
N127,0,0,48861
N127,0,0,49060
N127,0,0,49232
N127,0,0,49352
N127,0,0,49472
N127,0,0,49771
N127,0,0,49972
N127,0,0,50084
N127,0,0,50210
N127,0,0,50384
N127,0,0,50504
N127,0,0,50867
N127,0,0,51142
N127,0,0,51711
N127,0,0,51823
N127,0,0,52003
N127,0,0,52143
N127,0,0,52255
N127,0,0,52435
N127,0,0,54361
N127,0,0,54963
N127,0,0,56761
N127,0,0,60121
N127,0,0,60361
N127,0,0,61081
N127,0,0,63603
N127,0,0,65761
N127,0,0,66183
N127,0,0,66481
N127,0,0,67650
N127,0,0,68765
N127,0,0,69021
N127,0,0,69193
N127,0,0,69313
N127,0,0,69504
N127,0,0,69823
N127,0,0,69998
N127,0,0,70495
N127,0,0,70607
N127,0,0,70875
N127,0,0,71184
N127,0,0,71408
N127,0,0,71520
N127,0,0,71700
N127,0,0,71820
N127,0,0,72000
N127,0,0,72120
N127,0,0,72486
N127,0,0,72658
N127,0,0,72778
N127,0,0,72898
N127,0,0,73078
N127,0,0,73198
N127,0,0,73318
N127,0,0,73438
N127,0,0,73839
N127,0,0,73982
N127,0,0,74309
N127,0,0,74481
N127,0,0,74601
N127,0,0,74931
N127,0,0,75197
N127,0,0,75369
N128,0,0,30636
N128,0,0,31007
N128,0,0,31121
N128,0,0,31293
N128,0,0,31467
N128,0,0,31587
N128,0,0,31720
N128,0,0,31969
N128,0,0,32143
N128,0,0,32263
N128,0,0,32383
N128,0,0,32563
N128,0,0,32683
N128,0,0,32803
N128,0,0,32983
N128,0,0,33103
N128,0,0,33223
N128,0,0,33343
N128,0,0,33523
N128,0,0,33774
N128,0,0,33975
N128,0,0,34126
N128,0,0,34305
N128,0,0,34418
N128,0,0,34538
N128,0,0,34658
N128,0,0,34778
N128,0,0,34958
N128,0,0,35078
N128,0,0,35198
N128,0,0,35318
N128,0,0,35532
N128,0,0,35646
N128,0,0,35826
N128,0,0,35946
N128,0,0,36126
N128,0,0,36246
N128,0,0,36366
N128,0,0,36546
N128,0,0,36666
N128,0,0,36786
N128,0,0,36947
N128,0,0,37131
N128,0,0,37245
N128,0,0,37365
N128,0,0,37502
N128,0,0,37758
N128,0,0,37932
N128,0,0,38093
N128,0,0,38227
N128,0,0,38496
N128,0,0,38610
N128,0,0,38730
N128,0,0,38850
N128,0,0,39193
N128,0,0,39306
N128,0,0,39426
N128,0,0,39546
N128,0,0,39666
N128,0,0,47145
N128,0,0,47258
N128,0,0,47438
N128,0,0,47558
N128,0,0,47678
N128,0,0,47858
N128,0,0,47978
N128,0,0,48158
N128,0,0,48355
N128,0,0,48520
N128,0,0,48634
N128,0,0,48873
N128,0,0,49072
N128,0,0,49246
N128,0,0,49366
N128,0,0,49486
N128,0,0,49784
N128,0,0,49984
N128,0,0,50098
N128,0,0,50223
N128,0,0,50398
N128,0,0,50518
N128,0,0,50638
N128,0,0,50879
N128,0,0,51154
N128,0,0,51724
N128,0,0,51838
N128,0,0,52018
N128,0,0,52155
N128,0,0,52269
N128,0,0,52449
N128,0,0,56773
N128,0,0,67440
N128,0,0,67662
N128,0,0,68777
N128,0,0,69033
N128,0,0,69207
N128,0,0,69327
N128,0,0,69516
N128,0,0,69835
N128,0,0,70010
N128,0,0,70124
N128,0,0,70508
N128,0,0,70621
N128,0,0,70887
N128,0,0,71196
N128,0,0,71421
N128,0,0,71535
N128,0,0,71715
N128,0,0,71835
N128,0,0,72015
N128,0,0,72135
N128,0,0,72498
N128,0,0,72672
N128,0,0,72792
N128,0,0,72912
N128,0,0,73092
N128,0,0,73212
N128,0,0,73332
N128,0,0,73452
N128,0,0,73851
N128,0,0,73994
N128,0,0,74321
N128,0,0,74495
N128,0,0,74615
N128,0,0,74944
N128,0,0,75209
N128,0,0,75383
N129,0,0,0
N130,0,0,0
N131,0,0,0
N132,0,0,0
N133,0,0,0
N134,0,0,0
N135,0,0,23394
N135,0,0,23634
N135,0,0,23814
N135,0,0,24294
N135,0,0,40330
N135,0,0,40434
N135,0,0,40614
N135,0,0,40914
N135,0,0,41574
N135,0,0,42274
N135,0,0,42394
N135,0,0,43014
N135,0,0,43494
N135,0,0,43734
N135,0,0,43914
N135,0,0,45654
N135,0,0,46914
N135,0,0,51427
N135,0,0,52848
N135,0,0,52968
N135,0,0,53694
N135,0,0,54054
N135,0,0,54294
N135,0,0,54954
N135,0,0,55674
N135,0,0,56183
N135,0,0,56454
N135,0,0,57054
N135,0,0,57234
N135,0,0,58074
N135,0,0,58194
N135,0,0,58374
N135,0,0,58554
N135,0,0,58674
N135,0,0,58854
N135,0,0,59094
N135,0,0,59514
N135,0,0,59694
N135,0,0,59814
N135,0,0,60054
N135,0,0,60474
N135,0,0,60654
N135,0,0,60774
N135,0,0,61134
N135,0,0,61314
N135,0,0,61494
N135,0,0,61674
N135,0,0,62094
N135,0,0,62454
N135,0,0,62934
N135,0,0,63174
N135,0,0,64194
N135,0,0,64494
N135,0,0,65454
N135,0,0,65874
N135,0,0,66174
N135,0,0,66774
N136,0,0,0
N137,0,0,0
N138,0,0,23178
N138,0,0,24018
N138,0,0,24438
N138,0,0,24678
N138,0,0,24918
N138,0,0,39910
N138,0,0,40038
N138,0,0,40698
N138,0,0,41058
N138,0,0,41718
N138,0,0,42010
N138,0,0,42118
N138,0,0,42498
N138,0,0,42738
N138,0,0,43338
N138,0,0,43578
N138,0,0,44118
N138,0,0,44658
N138,0,0,44778
N138,0,0,45078
N138,0,0,45378
N138,0,0,45738
N138,0,0,45858
N138,0,0,46158
N138,0,0,46458
N138,0,0,46638
N138,0,0,46758
N138,0,0,51116
N138,0,0,51511
N138,0,0,52692
N138,0,0,53058
N138,0,0,53178
N138,0,0,53358
N138,0,0,53538
N138,0,0,54438
N138,0,0,54618
N138,0,0,54738
N138,0,0,55878
N138,0,0,56249
N138,0,0,56658
N138,0,0,57738
N138,0,0,58938
N138,0,0,59178
N138,0,0,60318
N138,0,0,61938
N138,0,0,62298
N138,0,0,63378
N138,0,0,63498
N138,0,0,63618
N138,0,0,63858
N138,0,0,64938
N138,0,0,65958
N138,0,0,66978
N138,0,0,67158
N139,0,0,23183
N139,0,0,24023
N139,0,0,24443
N139,0,0,24683
N139,0,0,24923
N139,0,0,39915
N139,0,0,40043
N139,0,0,40703
N139,0,0,41063
N139,0,0,41723
N139,0,0,42016
N139,0,0,42123
N139,0,0,42503
N139,0,0,42743
N139,0,0,43343
N139,0,0,43583
N139,0,0,44123
N139,0,0,44663
N139,0,0,44783
N139,0,0,45083
N139,0,0,45383
N139,0,0,45743
N139,0,0,45863
N139,0,0,46163
N139,0,0,46463
N139,0,0,46643
N139,0,0,46763
N139,0,0,51122
N139,0,0,51517
N139,0,0,52698
N139,0,0,53063
N139,0,0,53183
N139,0,0,53363
N139,0,0,53543
N139,0,0,54443
N139,0,0,54623
N139,0,0,54743
N139,0,0,55883
N139,0,0,56255
N139,0,0,56663
N139,0,0,57743
N139,0,0,58943
N139,0,0,59183
N139,0,0,60323
N139,0,0,61943
N139,0,0,62303
N139,0,0,63383
N139,0,0,63503
N139,0,0,63623
N139,0,0,63863
N139,0,0,64943
N139,0,0,65963
N139,0,0,66983
N139,0,0,67163
N140,0,0,23219
N140,0,0,24059
N140,0,0,24479
N140,0,0,24719
N140,0,0,24959
N140,0,0,39951
N140,0,0,40079
N140,0,0,40741
N140,0,0,41099
N140,0,0,41759
N140,0,0,42058
N140,0,0,42160
N140,0,0,42539
N140,0,0,42779
N140,0,0,43379
N140,0,0,43621
N140,0,0,44159
N140,0,0,44699
N140,0,0,44819
N140,0,0,45119
N140,0,0,45419
N140,0,0,45781
N140,0,0,45899
N140,0,0,46199
N140,0,0,46499
N140,0,0,46679
N140,0,0,46799
N140,0,0,51158
N140,0,0,51555
N140,0,0,52734
N140,0,0,53099
N140,0,0,53219
N140,0,0,53399
N140,0,0,53579
N140,0,0,54479
N140,0,0,54659
N140,0,0,54779
N140,0,0,55919
N140,0,0,56291
N140,0,0,56699
N140,0,0,57779
N140,0,0,58981
N140,0,0,59221
N140,0,0,60359
N140,0,0,61979
N140,0,0,62339
N140,0,0,63419
N140,0,0,63539
N140,0,0,63659
N140,0,0,63899
N140,0,0,64979
N140,0,0,65999
N140,0,0,67019
N140,0,0,67199
N141,0,0,23243
N141,0,0,24083
N141,0,0,24503
N141,0,0,24743
N141,0,0,24983
N141,0,0,39975
N141,0,0,40103
N141,0,0,40768
N141,0,0,41123
N141,0,0,41783
N141,0,0,42086
N141,0,0,42183
N141,0,0,42563
N141,0,0,42803
N141,0,0,43403
N141,0,0,43648
N141,0,0,44183
N141,0,0,44723
N141,0,0,44843
N141,0,0,45143
N141,0,0,45443
N141,0,0,45808
N141,0,0,45923
N141,0,0,46223
N141,0,0,46523
N141,0,0,46703
N141,0,0,46823
N141,0,0,51182
N141,0,0,51582
N141,0,0,52758
N141,0,0,53123
N141,0,0,53243
N141,0,0,53423
N141,0,0,53603
N141,0,0,54503
N141,0,0,54683
N141,0,0,54803
N141,0,0,55943
N141,0,0,56315
N141,0,0,56723
N141,0,0,57803
N141,0,0,59008
N141,0,0,59248
N141,0,0,60383
N141,0,0,62003
N141,0,0,62363
N141,0,0,63443
N141,0,0,63563
N141,0,0,63683
N141,0,0,63923
N141,0,0,65003
N141,0,0,66023
N141,0,0,67043
N141,0,0,67223
N142,0,0,0
N143,0,0,0
N144,0,0,0
N145,0,0,0
N146,0,0,0
N147,0,0,0
N148,0,0,30651
N148,0,0,31021
N148,0,0,31137
N148,0,0,31308
N148,0,0,31484
N148,0,0,31604
N148,0,0,31734
N148,0,0,31983
N148,0,0,32160
N148,0,0,32280
N148,0,0,32400
N148,0,0,32580
N148,0,0,32700
N148,0,0,32820
N148,0,0,33000
N148,0,0,33120
N148,0,0,33240
N148,0,0,33360
N148,0,0,33540
N148,0,0,33788
N148,0,0,33990
N148,0,0,34140
N148,0,0,34319
N148,0,0,34435
N148,0,0,34555
N148,0,0,34675
N148,0,0,34795
N148,0,0,34975
N148,0,0,35095
N148,0,0,35215
N148,0,0,35335
N148,0,0,35547
N148,0,0,35663
N148,0,0,35843
N148,0,0,35963
N148,0,0,36143
N148,0,0,36263
N148,0,0,36383
N148,0,0,36563
N148,0,0,36683
N148,0,0,36803
N148,0,0,36961
N148,0,0,37146
N148,0,0,37262
N148,0,0,37382
N148,0,0,37517
N148,0,0,37772
N148,0,0,37949
N148,0,0,38108
N148,0,0,38241
N148,0,0,38510
N148,0,0,38626
N148,0,0,38746
N148,0,0,38866
N148,0,0,39207
N148,0,0,39323
N148,0,0,39443
N148,0,0,39563
N148,0,0,39683
N148,0,0,47159
N148,0,0,47275
N148,0,0,47455
N148,0,0,47575
N148,0,0,47695
N148,0,0,47875
N148,0,0,47995
N148,0,0,48175
N148,0,0,48369
N148,0,0,48534
N148,0,0,48650
N148,0,0,48888
N148,0,0,49087
N148,0,0,49263
N148,0,0,49383
N148,0,0,49503
N148,0,0,49798
N148,0,0,49999
N148,0,0,50115
N148,0,0,50237
N148,0,0,50415
N148,0,0,50535
N148,0,0,50655
N148,0,0,50893
N148,0,0,51169
N148,0,0,51738
N148,0,0,51854
N148,0,0,52034
N148,0,0,52170
N148,0,0,52286
N148,0,0,52466
N148,0,0,67455
N148,0,0,67676
N148,0,0,68791
N148,0,0,69048
N148,0,0,69224
N148,0,0,69344
N148,0,0,69530
N148,0,0,69849
N148,0,0,70025
N148,0,0,70141
N148,0,0,70522
N148,0,0,70638
N148,0,0,70902
N148,0,0,71210
N148,0,0,71435
N148,0,0,71551
N148,0,0,71731
N148,0,0,71851
N148,0,0,72031
N148,0,0,72151
N148,0,0,72512
N148,0,0,72688
N148,0,0,72808
N148,0,0,72928
N148,0,0,73108
N148,0,0,73228
N148,0,0,73348
N148,0,0,73468
N148,0,0,73866
N148,0,0,74009
N148,0,0,74335
N148,0,0,74511
N148,0,0,74631
N148,0,0,74958
N148,0,0,75223
N148,0,0,75399
N149,0,0,0
N150,0,0,0
N151,0,0,0
N152,0,0,0
N153,0,23343,0
N153,0,23583,0
N153,0,23763,0
N153,0,24243,0
N153,0,40271,0
N153,0,40383,0
N153,0,40563,0
N153,0,40863,0
N153,0,41523,0
N153,0,42223,0
N153,0,42343,0
N153,0,42963,0
N153,0,43443,0
N153,0,43683,0
N153,0,43863,0
N153,0,45603,0
N153,0,46863,0
N153,0,51377,0
N153,0,52798,0
N153,0,52918,0
N153,0,53643,0
N153,0,54003,0
N153,0,54243,0
N153,0,54903,0
N153,0,55623,0
N153,0,56125,0
N153,0,56403,0
N153,0,57003,0
N153,0,57183,0
N153,0,58023,0
N153,0,58143,0
N153,0,58323,0
N153,0,58503,0
N153,0,58623,0
N153,0,58803,0
N153,0,59043,0
N153,0,59463,0
N153,0,59643,0
N153,0,59763,0
N153,0,60003,0
N153,0,60423,0
N153,0,60603,0
N153,0,60723,0
N153,0,61083,0
N153,0,61263,0
N153,0,61443,0
N153,0,61623,0
N153,0,62043,0
N153,0,62403,0
N153,0,62883,0
N153,0,63123,0
N153,0,64143,0
N153,0,64443,0
N153,0,65403,0
N153,0,65823,0
N153,0,66123,0
N153,0,66723,0
N154,0,23154,0
N154,0,23321,0
N154,0,23561,0
N154,0,23741,0
N154,0,23994,0
N154,0,24221,0
N154,0,24414,0
N154,0,24654,0
N154,0,24894,0
N154,0,39886,0
N154,0,40014,0
N154,0,40245,0
N154,0,40361,0
N154,0,40541,0
N154,0,40674,0
N154,0,40841,0
N154,0,41034,0
N154,0,41501,0
N154,0,41694,0
N154,0,41982,0
N154,0,42094,0
N154,0,42201,0
N154,0,42321,0
N154,0,42474,0
N154,0,42714,0
N154,0,42941,0
N154,0,43314,0
N154,0,43421,0
N154,0,43554,0
N154,0,43661,0
N154,0,43841,0
N154,0,44094,0
N154,0,44634,0
N154,0,44754,0
N154,0,45054,0
N154,0,45354,0
N154,0,45581,0
N154,0,45714,0
N154,0,45834,0
N154,0,46134,0
N154,0,46434,0
N154,0,46614,0
N154,0,46734,0
N154,0,46841,0
N154,0,51092,0
N154,0,51354,0
N154,0,51488,0
N154,0,52669,0
N154,0,52775,0
N154,0,52895,0
N154,0,53034,0
N154,0,53154,0
N154,0,53334,0
N154,0,53514,0
N154,0,53621,0
N154,0,53981,0
N154,0,54221,0
N154,0,54414,0
N154,0,54594,0
N154,0,54714,0
N154,0,54881,0
N154,0,55601,0
N154,0,55854,0
N154,0,56098,0
N154,0,56225,0
N154,0,56381,0
N154,0,56634,0
N154,0,56981,0
N154,0,57161,0
N154,0,57714,0
N154,0,58001,0
N154,0,58121,0
N154,0,58301,0
N154,0,58481,0
N154,0,58601,0
N154,0,58781,0
N154,0,58914,0
N154,0,59021,0
N154,0,59154,0
N154,0,59441,0
N154,0,59621,0
N154,0,59741,0
N154,0,59981,0
N154,0,60294,0
N154,0,60401,0
N154,0,60581,0
N154,0,60701,0
N154,0,61061,0
N154,0,61241,0
N154,0,61421,0
N154,0,61601,0
N154,0,61914,0
N154,0,62021,0
N154,0,62274,0
N154,0,62381,0
N154,0,62861,0
N154,0,63101,0
N154,0,63354,0
N154,0,63474,0
N154,0,63594,0
N154,0,63834,0
N154,0,64121,0
N154,0,64421,0
N154,0,64914,0
N154,0,65381,0
N154,0,65801,0
N154,0,65934,0
N154,0,66101,0
N154,0,66701,0
N154,0,66954,0
N154,0,67134,0
N155,0,23143,0
N155,0,23316,0
N155,0,23556,0
N155,0,23736,0
N155,0,23983,0
N155,0,24216,0
N155,0,24403,0
N155,0,24643,0
N155,0,24883,0
N155,0,39875,0
N155,0,40003,0
N155,0,40240,0
N155,0,40356,0
N155,0,40536,0
N155,0,40663,0
N155,0,40836,0
N155,0,41023,0
N155,0,41496,0
N155,0,41683,0
N155,0,41970,0
N155,0,42083,0
N155,0,42196,0
N155,0,42316,0
N155,0,42463,0
N155,0,42703,0
N155,0,42936,0
N155,0,43303,0
N155,0,43416,0
N155,0,43543,0
N155,0,43656,0
N155,0,43836,0
N155,0,44083,0
N155,0,44623,0
N155,0,44743,0
N155,0,45043,0
N155,0,45343,0
N155,0,45576,0
N155,0,45703,0
N155,0,45823,0
N155,0,46123,0
N155,0,46423,0
N155,0,46603,0
N155,0,46723,0
N155,0,46836,0
N155,0,51082,0
N155,0,51349,0
N155,0,51477,0
N155,0,52658,0
N155,0,52770,0
N155,0,52890,0
N155,0,53023,0
N155,0,53143,0
N155,0,53323,0
N155,0,53503,0
N155,0,53616,0
N155,0,53976,0
N155,0,54216,0
N155,0,54403,0
N155,0,54583,0
N155,0,54703,0
N155,0,54876,0
N155,0,55596,0
N155,0,55843,0
N155,0,56093,0
N155,0,56215,0
N155,0,56376,0
N155,0,56623,0
N155,0,56976,0
N155,0,57156,0
N155,0,57703,0
N155,0,57996,0
N155,0,58116,0
N155,0,58296,0
N155,0,58476,0
N155,0,58596,0
N155,0,58776,0
N155,0,58903,0
N155,0,59016,0
N155,0,59143,0
N155,0,59436,0
N155,0,59616,0
N155,0,59736,0
N155,0,59976,0
N155,0,60283,0
N155,0,60396,0
N155,0,60576,0
N155,0,60696,0
N155,0,61056,0
N155,0,61236,0
N155,0,61416,0
N155,0,61596,0
N155,0,61903,0
N155,0,62016,0
N155,0,62263,0
N155,0,62376,0
N155,0,62856,0
N155,0,63096,0
N155,0,63343,0
N155,0,63463,0
N155,0,63583,0
N155,0,63823,0
N155,0,64116,0
N155,0,64416,0
N155,0,64903,0
N155,0,65376,0
N155,0,65796,0
N155,0,65923,0
N155,0,66096,0
N155,0,66696,0
N155,0,66943,0
N155,0,67123,0
N156,0,23122,0
N156,0,23301,0
N156,0,23541,0
N156,0,23721,0
N156,0,23962,0
N156,0,24201,0
N156,0,24382,0
N156,0,24622,0
N156,0,24862,0
N156,0,39854,0
N156,0,39982,0
N156,0,40222,0
N156,0,40341,0
N156,0,40521,0
N156,0,40642,0
N156,0,40821,0
N156,0,41002,0
N156,0,41481,0
N156,0,41662,0
N156,0,41946,0
N156,0,42063,0
N156,0,42181,0
N156,0,42301,0
N156,0,42442,0
N156,0,42682,0
N156,0,42921,0
N156,0,43282,0
N156,0,43401,0
N156,0,43522,0
N156,0,43641,0
N156,0,43821,0
N156,0,44062,0
N156,0,44602,0
N156,0,44722,0
N156,0,45022,0
N156,0,45322,0
N156,0,45561,0
N156,0,45682,0
N156,0,45802,0
N156,0,46102,0
N156,0,46402,0
N156,0,46582,0
N156,0,46702,0
N156,0,46821,0
N156,0,51061,0
N156,0,51334,0
N156,0,51456,0
N156,0,52637,0
N156,0,52755,0
N156,0,52875,0
N156,0,53002,0
N156,0,53122,0
N156,0,53302,0
N156,0,53482,0
N156,0,53601,0
N156,0,53961,0
N156,0,54201,0
N156,0,54382,0
N156,0,54562,0
N156,0,54682,0
N156,0,54861,0
N156,0,55581,0
N156,0,55822,0
N156,0,56075,0
N156,0,56194,0
N156,0,56361,0
N156,0,56602,0
N156,0,56961,0
N156,0,57141,0
N156,0,57682,0
N156,0,57981,0
N156,0,58101,0
N156,0,58281,0
N156,0,58461,0
N156,0,58581,0
N156,0,58761,0
N156,0,58882,0
N156,0,59001,0
N156,0,59122,0
N156,0,59421,0
N156,0,59601,0
N156,0,59721,0
N156,0,59961,0
N156,0,60262,0
N156,0,60381,0
N156,0,60561,0
N156,0,60681,0
N156,0,61041,0
N156,0,61221,0
N156,0,61401,0
N156,0,61581,0
N156,0,61882,0
N156,0,62001,0
N156,0,62242,0
N156,0,62361,0
N156,0,62841,0
N156,0,63081,0
N156,0,63322,0
N156,0,63442,0
N156,0,63562,0
N156,0,63802,0
N156,0,64101,0
N156,0,64401,0
N156,0,64882,0
N156,0,65361,0
N156,0,65781,0
N156,0,65902,0
N156,0,66081,0
N156,0,66681,0
N156,0,66922,0
N156,0,67102,0
N157,0,23108,0
N157,0,23288,0
N157,0,23528,0
N157,0,23708,0
N157,0,23948,0
N157,0,24188,0
N157,0,24368,0
N157,0,24608,0
N157,0,24848,0
N157,0,39840,0
N157,0,39968,0
N157,0,40208,0
N157,0,40328,0
N157,0,40508,0
N157,0,40628,0
N157,0,40808,0
N157,0,40988,0
N157,0,41468,0
N157,0,41648,0
N157,0,41930,0
N157,0,42048,0
N157,0,42168,0
N157,0,42288,0
N157,0,42428,0
N157,0,42668,0
N157,0,42908,0
N157,0,43268,0
N157,0,43388,0
N157,0,43508,0
N157,0,43628,0
N157,0,43808,0
N157,0,44048,0
N157,0,44588,0
N157,0,44708,0
N157,0,45008,0
N157,0,45308,0
N157,0,45548,0
N157,0,45668,0
N157,0,45788,0
N157,0,46088,0
N157,0,46388,0
N157,0,46568,0
N157,0,46688,0
N157,0,46808,0
N157,0,51047,0
N157,0,51322,0
N157,0,51442,0
N157,0,52623,0
N157,0,52743,0
N157,0,52863,0
N157,0,52988,0
N157,0,53108,0
N157,0,53288,0
N157,0,53468,0
N157,0,53588,0
N157,0,53948,0
N157,0,54188,0
N157,0,54368,0
N157,0,54548,0
N157,0,54668,0
N157,0,54848,0
N157,0,55568,0
N157,0,55808,0
N157,0,56061,0
N157,0,56180,0
N157,0,56348,0
N157,0,56588,0
N157,0,56948,0
N157,0,57128,0
N157,0,57668,0
N157,0,57968,0
N157,0,58088,0
N157,0,58268,0
N157,0,58448,0
N157,0,58568,0
N157,0,58748,0
N157,0,58868,0
N157,0,58988,0
N157,0,59108,0
N157,0,59408,0
N157,0,59588,0
N157,0,59708,0
N157,0,59948,0
N157,0,60248,0
N157,0,60368,0
N157,0,60548,0
N157,0,60668,0
N157,0,61028,0
N157,0,61208,0
N157,0,61388,0
N157,0,61568,0
N157,0,61868,0
N157,0,61988,0
N157,0,62228,0
N157,0,62348,0
N157,0,62828,0
N157,0,63068,0
N157,0,63308,0
N157,0,63428,0
N157,0,63548,0
N157,0,63788,0
N157,0,64088,0
N157,0,64388,0
N157,0,64868,0
N157,0,65348,0
N157,0,65768,0
N157,0,65888,0
N157,0,66068,0
N157,0,66668,0
N157,0,66908,0
N157,0,67088,0
N158,0,23101,0
N158,0,23281,0
N158,0,23521,0
N158,0,23701,0
N158,0,23941,0
N158,0,24181,0
N158,0,24361,0
N158,0,24601,0
