* Delay is in the first row of each flight.
* Flight ID,Address,Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%),Delay (seconds)
FDX5926,N721FD,A306,H,ARR,N,30796,31065,268,gate112,G615,XXXX,4,0,-
KAL638,HL7710,A333,H,ARR,N,30660,30669,9,XXXX,33R,Rwy7,5,0,0
KAL638,HL7710,A333,H,ARR,N,30669,30676,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL638,HL7710,A333,H,ARR,N,30676,30682,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL638,HL7710,A333,H,ARR,N,30682,30725,42,Rwy5,Rwy4,Tx15,4,0,-
KAL638,HL7710,A333,H,ARR,N,30725,30771,45,Rwy4,Tx15,Tx23,5,0,-
KAL638,HL7710,A333,H,ARR,N,30771,30873,102,Tx15,Tx23,Tx30,5,0,-
KAL638,HL7710,A333,H,ARR,N,30873,30901,27,Tx23,Tx30,Tx38,4,0,-
KAL638,HL7710,A333,H,ARR,N,30901,30924,22,Tx30,Tx38,Tx53,5,0,-
KAL638,HL7710,A333,H,ARR,N,30924,30931,6,Tx38,Tx53,Tx54,4,0,-
KAL638,HL7710,A333,H,ARR,N,30931,30991,60,Tx53,Tx54,Tx71,5,0,-
KAL638,HL7710,A333,H,ARR,N,30991,31004,12,Tx54,Tx71,Tx100,4,0,-
KAL638,HL7710,A333,H,ARR,N,31004,31019,15,Tx71,Tx100,Tx203,5,0,-
KAL638,HL7710,A333,H,ARR,N,31019,31029,10,Tx100,Tx203,Tx204,4,0,-
KAL638,HL7710,A333,H,ARR,N,31029,31040,10,Tx203,Tx204,Tx205,4,0,-
KAL638,HL7710,A333,H,ARR,N,31040,31070,30,Tx204,Tx205,Tx206,5,0,-
KAL638,HL7710,A333,H,ARR,N,31070,31081,10,Tx205,Tx206,Tx207,4,0,-
KAL638,HL7710,A333,H,ARR,N,31081,31093,12,Tx206,Tx207,Tx208,4,0,-
KAL638,HL7710,A333,H,ARR,N,31093,31106,12,Tx207,Tx208,Tx209,4,0,-
KAL638,HL7710,A333,H,ARR,N,31106,31124,18,Tx208,Tx209,gate14,4,0,-
KAL638,HL7710,A333,H,ARR,N,31124,31183,58,gate14,G17,XXXX,5,0,-
JAA180,HSJAK,B767,H,ARR,N,30840,30849,9,XXXX,33R,Rwy7,5,0,0
JAA180,HSJAK,B767,H,ARR,N,30849,30856,6,Rwy7,Rwy6,Rwy5,4,0,-
JAA180,HSJAK,B767,H,ARR,N,30856,30862,6,Rwy6,Rwy5,Rwy4,4,0,-
JAA180,HSJAK,B767,H,ARR,N,30862,30905,42,Rwy5,Rwy4,Tx15,4,0,-
JAA180,HSJAK,B767,H,ARR,N,30905,30951,45,Rwy4,Tx15,Tx23,5,0,-
JAA180,HSJAK,B767,H,ARR,N,30951,31053,102,Tx15,Tx23,Tx30,5,0,-
JAA180,HSJAK,B767,H,ARR,N,31053,31081,27,Tx23,Tx30,Tx38,4,0,-
JAA180,HSJAK,B767,H,ARR,N,31081,31104,22,Tx30,Tx38,Tx53,5,0,-
JAA180,HSJAK,B767,H,ARR,N,31104,31111,6,Tx38,Tx53,Tx54,4,0,-
JAA180,HSJAK,B767,H,ARR,N,31111,31171,60,Tx53,Tx54,Tx71,5,0,-
JAA180,HSJAK,B767,H,ARR,N,31171,31184,12,Tx54,Tx71,Tx100,4,0,-
JAA180,HSJAK,B767,H,ARR,N,31184,31199,15,Tx71,Tx100,Tx203,5,0,-
JAA180,HSJAK,B767,H,ARR,N,31199,31209,10,Tx100,Tx203,Tx204,4,0,-
JAA180,HSJAK,B767,H,ARR,N,31209,31220,10,Tx203,Tx204,Tx114,4,0,-
JAA180,HSJAK,B767,H,ARR,N,31220,31293,73,Tx204,Tx114,Tx119,4,0,-
JAA180,HSJAK,B767,H,ARR,N,31293,31366,73,Tx114,Tx119,gate60,4,0,-
JAA180,HSJAK,B767,H,ARR,N,31366,31448,81,gate60,G132,XXXX,5,0,-
KAL234,HL7448,B744,H,ARR,N,31020,31029,9,XXXX,33R,Rwy7,5,0,0
KAL234,HL7448,B744,H,ARR,N,31029,31036,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL234,HL7448,B744,H,ARR,N,31036,31042,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL234,HL7448,B744,H,ARR,N,31042,31085,42,Rwy5,Rwy4,Rwy3,4,0,-
KAL234,HL7448,B744,H,ARR,N,31085,31100,14,Rwy4,Rwy3,Tx8,4,0,-
KAL234,HL7448,B744,H,ARR,N,31100,31158,58,Rwy3,Tx8,Tx3,5,0,-
KAL234,HL7448,B744,H,ARR,N,31158,31310,151,Tx8,Tx3,Tx4,4,0,-
KAL234,HL7448,B744,H,ARR,N,31310,31456,146,Tx3,Tx4,gate112,5,0,-
KAL234,HL7448,B744,H,ARR,N,31456,31725,268,gate112,G615,XXXX,4,0,-
AAR762,HL8286,A333,H,ARR,N,31140,31149,9,XXXX,33R,Rwy7,5,0,0
AAR762,HL8286,A333,H,ARR,N,31149,31156,6,Rwy7,Rwy6,Rwy5,4,0,-
AAR762,HL8286,A333,H,ARR,N,31156,31162,6,Rwy6,Rwy5,Rwy4,4,0,-
AAR762,HL8286,A333,H,ARR,N,31162,31205,42,Rwy5,Rwy4,Tx15,4,0,-
AAR762,HL8286,A333,H,ARR,N,31205,31251,45,Rwy4,Tx15,Tx23,5,0,-
AAR762,HL8286,A333,H,ARR,N,31251,31353,102,Tx15,Tx23,Tx30,5,0,-
AAR762,HL8286,A333,H,ARR,N,31353,31381,27,Tx23,Tx30,Tx38,4,0,-
AAR762,HL8286,A333,H,ARR,N,31381,31404,22,Tx30,Tx38,Tx53,5,0,-
AAR762,HL8286,A333,H,ARR,N,31404,31411,6,Tx38,Tx53,Tx54,4,0,-
AAR762,HL8286,A333,H,ARR,N,31411,31471,60,Tx53,Tx54,Tx71,5,0,-
AAR762,HL8286,A333,H,ARR,N,31471,31484,12,Tx54,Tx71,Tx100,4,0,-
AAR762,HL8286,A333,H,ARR,N,31484,31499,15,Tx71,Tx100,Tx203,5,0,-
AAR762,HL8286,A333,H,ARR,N,31499,31509,10,Tx100,Tx203,Tx204,4,0,-
AAR762,HL8286,A333,H,ARR,N,31509,31520,10,Tx203,Tx204,Tx205,4,0,-
AAR762,HL8286,A333,H,ARR,N,31520,31550,30,Tx204,Tx205,Tx206,5,0,-
AAR762,HL8286,A333,H,ARR,N,31550,31561,10,Tx205,Tx206,Tx120,4,0,-
AAR762,HL8286,A333,H,ARR,N,31561,31610,49,Tx206,Tx120,Tx121,5,0,-
AAR762,HL8286,A333,H,ARR,N,31610,31646,36,Tx120,Tx121,Tx215,5,0,-
AAR762,HL8286,A333,H,ARR,N,31646,31658,11,Tx121,Tx215,Tx216,5,0,-
AAR762,HL8286,A333,H,ARR,N,31658,31669,11,Tx215,Tx216,gate28,5,0,-
AAR762,HL8286,A333,H,ARR,N,31669,31737,67,gate28,G33,XXXX,4,0,-
JJA3403,HL8019,B738,M,ARR,N,31320,31329,9,XXXX,33R,Rwy7,5,0,0
JJA3403,HL8019,B738,M,ARR,N,31329,31336,6,Rwy7,Rwy6,Rwy5,4,0,-
JJA3403,HL8019,B738,M,ARR,N,31336,31342,6,Rwy6,Rwy5,Rwy4,4,0,-
JJA3403,HL8019,B738,M,ARR,N,31342,31385,42,Rwy5,Rwy4,Tx15,4,0,-
JJA3403,HL8019,B738,M,ARR,N,31385,31431,45,Rwy4,Tx15,Tx23,5,0,-
JJA3403,HL8019,B738,M,ARR,N,31431,31533,102,Tx15,Tx23,Tx30,5,0,-
JJA3403,HL8019,B738,M,ARR,N,31533,31561,27,Tx23,Tx30,Tx38,4,0,-
JJA3403,HL8019,B738,M,ARR,N,31561,31584,22,Tx30,Tx38,Tx53,5,0,-
JJA3403,HL8019,B738,M,ARR,N,31584,31591,6,Tx38,Tx53,Tx54,4,0,-
JJA3403,HL8019,B738,M,ARR,N,31591,31651,60,Tx53,Tx54,Tx71,5,0,-
JJA3403,HL8019,B738,M,ARR,N,31651,31664,12,Tx54,Tx71,Tx100,4,0,-
JJA3403,HL8019,B738,M,ARR,N,31664,31679,15,Tx71,Tx100,Tx203,5,0,-
JJA3403,HL8019,B738,M,ARR,N,31679,31689,10,Tx100,Tx203,Tx204,4,0,-
JJA3403,HL8019,B738,M,ARR,N,31689,31700,10,Tx203,Tx204,Tx114,4,0,-
JJA3403,HL8019,B738,M,ARR,N,31700,31773,73,Tx204,Tx114,gate68,4,0,-
JJA3403,HL8019,B738,M,ARR,N,31773,31826,53,gate68,G114,XXXX,5,0,-
KAL720,HL8246,B737,M,ARR,N,31740,31749,9,XXXX,33R,Rwy7,5,0,0
KAL720,HL8246,B737,M,ARR,N,31749,31756,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL720,HL8246,B737,M,ARR,N,31756,31762,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL720,HL8246,B737,M,ARR,N,31762,31805,42,Rwy5,Rwy4,Tx15,4,0,-
KAL720,HL8246,B737,M,ARR,N,31805,31851,45,Rwy4,Tx15,Tx23,5,0,-
KAL720,HL8246,B737,M,ARR,N,31851,31953,102,Tx15,Tx23,Tx30,5,0,-
KAL720,HL8246,B737,M,ARR,N,31953,31981,27,Tx23,Tx30,Tx38,4,0,-
KAL720,HL8246,B737,M,ARR,N,31981,32004,22,Tx30,Tx38,Tx53,5,0,-
KAL720,HL8246,B737,M,ARR,N,32004,32011,6,Tx38,Tx53,Tx54,4,0,-
KAL720,HL8246,B737,M,ARR,N,32011,32071,60,Tx53,Tx54,Tx71,5,0,-
KAL720,HL8246,B737,M,ARR,N,32071,32084,12,Tx54,Tx71,Tx100,4,0,-
KAL720,HL8246,B737,M,ARR,N,32084,32099,15,Tx71,Tx100,Tx203,5,0,-
KAL720,HL8246,B737,M,ARR,N,32099,32109,10,Tx100,Tx203,Tx204,4,0,-
KAL720,HL8246,B737,M,ARR,N,32109,32120,10,Tx203,Tx204,Tx205,4,0,-
KAL720,HL8246,B737,M,ARR,N,32120,32150,30,Tx204,Tx205,Tx206,5,0,-
KAL720,HL8246,B737,M,ARR,N,32150,32161,10,Tx205,Tx206,Tx207,4,0,-
KAL720,HL8246,B737,M,ARR,N,32161,32173,12,Tx206,Tx207,Tx123,4,0,-
KAL720,HL8246,B737,M,ARR,N,32173,32224,50,Tx207,Tx123,Tx214,4,0,-
KAL720,HL8246,B737,M,ARR,N,32224,32235,11,Tx123,Tx214,gate17,5,0,-
KAL720,HL8246,B737,M,ARR,N,32235,32290,55,gate17,G20,XXXX,5,0,-
JJA2204,HL7779,B738,M,ARR,N,31920,31929,9,XXXX,33R,Rwy7,5,0,0
JJA2204,HL7779,B738,M,ARR,N,31929,31936,6,Rwy7,Rwy6,Rwy5,4,0,-
JJA2204,HL7779,B738,M,ARR,N,31936,31942,6,Rwy6,Rwy5,Rwy4,4,0,-
JJA2204,HL7779,B738,M,ARR,N,31942,31985,42,Rwy5,Rwy4,Tx15,4,0,-
JJA2204,HL7779,B738,M,ARR,N,31985,32031,45,Rwy4,Tx15,Tx23,5,0,-
JJA2204,HL7779,B738,M,ARR,N,32031,32133,102,Tx15,Tx23,Tx30,5,0,-
JJA2204,HL7779,B738,M,ARR,N,32133,32161,27,Tx23,Tx30,Tx38,4,0,-
JJA2204,HL7779,B738,M,ARR,N,32161,32184,22,Tx30,Tx38,Tx53,5,0,-
JJA2204,HL7779,B738,M,ARR,N,32184,32191,6,Tx38,Tx53,Tx54,4,0,-
JJA2204,HL7779,B738,M,ARR,N,32191,32251,60,Tx53,Tx54,Tx71,5,0,-
JJA2204,HL7779,B738,M,ARR,N,32251,32264,12,Tx54,Tx71,Tx100,4,0,-
JJA2204,HL7779,B738,M,ARR,N,32264,32279,15,Tx71,Tx100,Tx203,5,0,-
JJA2204,HL7779,B738,M,ARR,N,32279,32289,10,Tx100,Tx203,Tx204,4,0,-
JJA2204,HL7779,B738,M,ARR,N,32289,32300,10,Tx203,Tx204,Tx205,4,0,-
JJA2204,HL7779,B738,M,ARR,N,32300,32330,30,Tx204,Tx205,gate62,5,0,-
JJA2204,HL7779,B738,M,ARR,N,32330,32395,64,gate62,G102,XXXX,5,0,-
JJA2206,HL8296,B738,M,ARR,N,32160,32169,9,XXXX,33R,Rwy7,5,0,0
JJA2206,HL8296,B738,M,ARR,N,32169,32176,6,Rwy7,Rwy6,Rwy5,4,0,-
JJA2206,HL8296,B738,M,ARR,N,32176,32182,6,Rwy6,Rwy5,Rwy4,4,0,-
JJA2206,HL8296,B738,M,ARR,N,32182,32225,42,Rwy5,Rwy4,Tx15,4,0,-
JJA2206,HL8296,B738,M,ARR,N,32225,32271,45,Rwy4,Tx15,Tx23,5,0,-
JJA2206,HL8296,B738,M,ARR,N,32271,32373,102,Tx15,Tx23,Tx30,5,0,-
JJA2206,HL8296,B738,M,ARR,N,32373,32401,27,Tx23,Tx30,Tx38,4,0,-
JJA2206,HL8296,B738,M,ARR,N,32401,32424,22,Tx30,Tx38,Tx53,5,0,-
JJA2206,HL8296,B738,M,ARR,N,32424,32431,6,Tx38,Tx53,Tx54,4,0,-
JJA2206,HL8296,B738,M,ARR,N,32431,32491,60,Tx53,Tx54,Tx71,5,0,-
JJA2206,HL8296,B738,M,ARR,N,32491,32504,12,Tx54,Tx71,Tx100,4,0,-
JJA2206,HL8296,B738,M,ARR,N,32504,32519,15,Tx71,Tx100,Tx203,5,0,-
JJA2206,HL8296,B738,M,ARR,N,32519,32529,10,Tx100,Tx203,Tx204,4,0,-
JJA2206,HL8296,B738,M,ARR,N,32529,32540,10,Tx203,Tx204,Tx114,4,0,-
JJA2206,HL8296,B738,M,ARR,N,32540,32613,73,Tx204,Tx114,gate69,4,0,-
JJA2206,HL8296,B738,M,ARR,N,32613,32673,59,gate69,G118,XXXX,4,0,-
TWB102,HL8268,B738,M,ARR,N,32744,32755,11,XXXX,33R,Rwy7,0,10,104
TWB102,HL8268,B738,M,ARR,N,32755,32762,6,Rwy7,Rwy6,Rwy5,4,0,-
TWB102,HL8268,B738,M,ARR,N,32762,32768,6,Rwy6,Rwy5,Rwy4,4,0,-
TWB102,HL8268,B738,M,ARR,N,32768,32811,42,Rwy5,Rwy4,Tx15,4,0,-
TWB102,HL8268,B738,M,ARR,N,32811,32857,45,Rwy4,Tx15,Tx23,5,0,-
TWB102,HL8268,B738,M,ARR,N,32857,32959,102,Tx15,Tx23,Tx30,5,0,-
TWB102,HL8268,B738,M,ARR,N,32959,32987,27,Tx23,Tx30,Tx38,4,0,-
TWB102,HL8268,B738,M,ARR,N,32987,33010,22,Tx30,Tx38,Tx53,5,0,-
TWB102,HL8268,B738,M,ARR,N,33010,33017,6,Tx38,Tx53,Tx54,4,0,-
TWB102,HL8268,B738,M,ARR,N,33017,33077,60,Tx53,Tx54,Tx71,5,0,-
TWB102,HL8268,B738,M,ARR,N,33077,33090,12,Tx54,Tx71,Tx100,4,0,-
TWB102,HL8268,B738,M,ARR,N,33090,33105,15,Tx71,Tx100,Tx203,5,0,-
TWB102,HL8268,B738,M,ARR,N,33105,33115,10,Tx100,Tx203,Tx204,4,0,-
TWB102,HL8268,B738,M,ARR,N,33115,33126,10,Tx203,Tx204,Tx114,4,0,-
TWB102,HL8268,B738,M,ARR,N,33126,33199,73,Tx204,Tx114,Tx119,4,0,-
TWB102,HL8268,B738,M,ARR,N,33199,33272,73,Tx114,Tx119,gate73,4,0,-
TWB102,HL8268,B738,M,ARR,N,33272,33347,75,gate73,G128,XXXX,4,0,-
KAL630,HL7585,A333,H,ARR,N,33044,33055,11,XXXX,33R,Rwy7,0,10,104
KAL630,HL7585,A333,H,ARR,N,33055,33062,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL630,HL7585,A333,H,ARR,N,33062,33068,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL630,HL7585,A333,H,ARR,N,33068,33111,42,Rwy5,Rwy4,Tx15,4,0,-
KAL630,HL7585,A333,H,ARR,N,33111,33157,45,Rwy4,Tx15,Tx23,5,0,-
KAL630,HL7585,A333,H,ARR,N,33157,33259,102,Tx15,Tx23,Tx30,5,0,-
KAL630,HL7585,A333,H,ARR,N,33259,33287,27,Tx23,Tx30,Tx38,4,0,-
KAL630,HL7585,A333,H,ARR,N,33287,33310,22,Tx30,Tx38,Tx53,5,0,-
KAL630,HL7585,A333,H,ARR,N,33310,33317,6,Tx38,Tx53,Tx54,4,0,-
KAL630,HL7585,A333,H,ARR,N,33317,33377,60,Tx53,Tx54,Tx71,5,0,-
KAL630,HL7585,A333,H,ARR,N,33377,33390,12,Tx54,Tx71,Tx100,4,0,-
KAL630,HL7585,A333,H,ARR,N,33390,33405,15,Tx71,Tx100,Tx203,5,0,-
KAL630,HL7585,A333,H,ARR,N,33405,33415,10,Tx100,Tx203,Tx204,4,0,-
KAL630,HL7585,A333,H,ARR,N,33415,33426,10,Tx203,Tx204,Tx205,4,0,-
KAL630,HL7585,A333,H,ARR,N,33426,33456,30,Tx204,Tx205,Tx206,5,0,-
KAL630,HL7585,A333,H,ARR,N,33456,33467,10,Tx205,Tx206,Tx207,4,0,-
KAL630,HL7585,A333,H,ARR,N,33467,33479,12,Tx206,Tx207,Tx123,4,0,-
KAL630,HL7585,A333,H,ARR,N,33479,33530,50,Tx207,Tx123,Tx214,4,0,-
KAL630,HL7585,A333,H,ARR,N,33530,33541,11,Tx123,Tx214,gate22,5,0,-
KAL630,HL7585,A333,H,ARR,N,33541,33685,144,gate22,G26,XXXX,5,0,-
DLH718,DAIHR,A346,H,ARR,N,33720,33729,9,XXXX,33R,Rwy7,5,0,0
DLH718,DAIHR,A346,H,ARR,N,33729,33736,6,Rwy7,Rwy6,Rwy5,4,0,-
DLH718,DAIHR,A346,H,ARR,N,33736,33742,6,Rwy6,Rwy5,Rwy4,4,0,-
DLH718,DAIHR,A346,H,ARR,N,33742,33785,42,Rwy5,Rwy4,Tx15,4,0,-
DLH718,DAIHR,A346,H,ARR,N,33785,33831,45,Rwy4,Tx15,Tx23,5,0,-
DLH718,DAIHR,A346,H,ARR,N,33831,33933,102,Tx15,Tx23,Tx30,5,0,-
DLH718,DAIHR,A346,H,ARR,N,33933,33961,27,Tx23,Tx30,Tx38,4,0,-
DLH718,DAIHR,A346,H,ARR,N,33961,33984,22,Tx30,Tx38,Tx53,5,0,-
DLH718,DAIHR,A346,H,ARR,N,33984,33991,6,Tx38,Tx53,Tx54,4,0,-
DLH718,DAIHR,A346,H,ARR,N,33991,34051,60,Tx53,Tx54,Tx71,5,0,-
DLH718,DAIHR,A346,H,ARR,N,34051,34064,12,Tx54,Tx71,Tx100,4,0,-
DLH718,DAIHR,A346,H,ARR,N,34064,34079,15,Tx71,Tx100,Tx203,5,0,-
DLH718,DAIHR,A346,H,ARR,N,34079,34089,10,Tx100,Tx203,Tx204,4,0,-
DLH718,DAIHR,A346,H,ARR,N,34089,34100,10,Tx203,Tx204,Tx114,4,0,-
DLH718,DAIHR,A346,H,ARR,N,34100,34173,73,Tx204,Tx114,Tx119,4,0,-
DLH718,DAIHR,A346,H,ARR,N,34173,34246,73,Tx114,Tx119,gate72,4,0,-
DLH718,DAIHR,A346,H,ARR,N,34246,34347,100,gate72,G126,XXXX,5,0,-
AAR748,HL7514,B763,H,ARR,N,33840,33849,9,XXXX,33R,Rwy7,5,0,60
AAR748,HL7514,B763,H,ARR,N,33849,33856,6,Rwy7,Rwy6,Rwy5,4,0,-
AAR748,HL7514,B763,H,ARR,N,33856,33862,6,Rwy6,Rwy5,Rwy4,4,0,-
AAR748,HL7514,B763,H,ARR,N,33862,33905,42,Rwy5,Rwy4,Tx15,4,0,-
AAR748,HL7514,B763,H,ARR,N,33905,33951,45,Rwy4,Tx15,Tx23,5,0,-
AAR748,HL7514,B763,H,ARR,N,33951,34053,102,Tx15,Tx23,Tx30,5,0,-
AAR748,HL7514,B763,H,ARR,N,34053,34081,27,Tx23,Tx30,Tx38,4,0,-
AAR748,HL7514,B763,H,ARR,N,34081,34104,22,Tx30,Tx38,Tx53,5,0,-
AAR748,HL7514,B763,H,ARR,N,34104,34111,6,Tx38,Tx53,Tx54,4,0,-
AAR748,HL7514,B763,H,ARR,N,34111,34171,60,Tx53,Tx54,Tx71,5,0,-
AAR748,HL7514,B763,H,ARR,N,34171,34184,12,Tx54,Tx71,Tx100,4,0,-
AAR748,HL7514,B763,H,ARR,N,34184,34199,15,Tx71,Tx100,Tx203,5,0,-
AAR748,HL7514,B763,H,ARR,N,34199,34209,10,Tx100,Tx203,Tx204,4,0,-
AAR748,HL7514,B763,H,ARR,N,34209,34220,10,Tx203,Tx204,Tx205,4,0,-
AAR748,HL7514,B763,H,ARR,N,34220,34250,30,Tx204,Tx205,Tx206,4,0,-
AAR748,HL7514,B763,H,ARR,N,34250,34263,12,Tx205,Tx206,Tx120,0,10,-
AAR748,HL7514,B763,H,ARR,N,34263,34320,57,Tx206,Tx120,Tx121,0,10,-
AAR748,HL7514,B763,H,ARR,N,34320,34362,41,Tx120,Tx121,Tx215,0,10,-
AAR748,HL7514,B763,H,ARR,N,34362,34375,13,Tx121,Tx215,Tx216,0,10,-
AAR748,HL7514,B763,H,ARR,N,34375,34388,13,Tx215,Tx216,gate24,0,10,-
AAR748,HL7514,B763,H,ARR,N,34388,34537,149,gate24,G28,XXXX,4,0,-
TAX700,HSXTC,A333,H,ARR,N,34080,34089,9,XXXX,33R,Rwy7,5,0,0
TAX700,HSXTC,A333,H,ARR,N,34089,34096,6,Rwy7,Rwy6,Rwy5,4,0,-
TAX700,HSXTC,A333,H,ARR,N,34096,34102,6,Rwy6,Rwy5,Rwy4,4,0,-
TAX700,HSXTC,A333,H,ARR,N,34102,34145,42,Rwy5,Rwy4,Tx15,4,0,-
TAX700,HSXTC,A333,H,ARR,N,34145,34191,45,Rwy4,Tx15,Tx23,5,0,-
TAX700,HSXTC,A333,H,ARR,N,34191,34293,102,Tx15,Tx23,Tx30,5,0,-
TAX700,HSXTC,A333,H,ARR,N,34293,34321,27,Tx23,Tx30,Tx38,4,0,-
TAX700,HSXTC,A333,H,ARR,N,34321,34344,22,Tx30,Tx38,Tx53,5,0,-
TAX700,HSXTC,A333,H,ARR,N,34344,34351,6,Tx38,Tx53,Tx54,4,0,-
TAX700,HSXTC,A333,H,ARR,N,34351,34411,60,Tx53,Tx54,Tx71,5,0,-
TAX700,HSXTC,A333,H,ARR,N,34411,34424,12,Tx54,Tx71,Tx100,4,0,-
TAX700,HSXTC,A333,H,ARR,N,34424,34439,15,Tx71,Tx100,Tx203,5,0,-
TAX700,HSXTC,A333,H,ARR,N,34439,34449,10,Tx100,Tx203,Tx204,4,0,-
TAX700,HSXTC,A333,H,ARR,N,34449,34460,10,Tx203,Tx204,Tx205,4,0,-
TAX700,HSXTC,A333,H,ARR,N,34460,34490,30,Tx204,Tx205,Tx206,5,0,-
TAX700,HSXTC,A333,H,ARR,N,34490,34501,10,Tx205,Tx206,Tx120,4,0,-
TAX700,HSXTC,A333,H,ARR,N,34501,34550,49,Tx206,Tx120,Tx121,5,0,-
TAX700,HSXTC,A333,H,ARR,N,34550,34586,36,Tx120,Tx121,gate56,5,0,-
TAX700,HSXTC,A333,H,ARR,N,34586,34649,62,gate56,G125,XXXX,5,0,-
APJ1,JA814P,A320,M,ARR,N,34260,34269,9,XXXX,33R,Rwy7,5,0,0
APJ1,JA814P,A320,M,ARR,N,34269,34276,6,Rwy7,Rwy6,Rwy5,4,0,-
APJ1,JA814P,A320,M,ARR,N,34276,34282,6,Rwy6,Rwy5,Rwy4,4,0,-
APJ1,JA814P,A320,M,ARR,N,34282,34325,42,Rwy5,Rwy4,Tx15,4,0,-
APJ1,JA814P,A320,M,ARR,N,34325,34371,45,Rwy4,Tx15,Tx23,5,0,-
APJ1,JA814P,A320,M,ARR,N,34371,34473,102,Tx15,Tx23,Tx30,5,0,-
APJ1,JA814P,A320,M,ARR,N,34473,34501,27,Tx23,Tx30,Tx38,4,0,-
APJ1,JA814P,A320,M,ARR,N,34501,34524,22,Tx30,Tx38,Tx53,5,0,-
APJ1,JA814P,A320,M,ARR,N,34524,34531,6,Tx38,Tx53,Tx54,4,0,-
APJ1,JA814P,A320,M,ARR,N,34531,34591,60,Tx53,Tx54,Tx71,5,0,-
APJ1,JA814P,A320,M,ARR,N,34591,34604,12,Tx54,Tx71,Tx100,4,0,-
APJ1,JA814P,A320,M,ARR,N,34604,34619,15,Tx71,Tx100,Tx203,5,0,-
APJ1,JA814P,A320,M,ARR,N,34619,34629,10,Tx100,Tx203,Tx204,4,0,-
APJ1,JA814P,A320,M,ARR,N,34629,34640,10,Tx203,Tx204,Tx205,4,0,-
APJ1,JA814P,A320,M,ARR,N,34640,34670,30,Tx204,Tx205,Tx206,5,0,-
APJ1,JA814P,A320,M,ARR,N,34670,34681,10,Tx205,Tx206,Tx120,4,0,-
APJ1,JA814P,A320,M,ARR,N,34681,34730,49,Tx206,Tx120,Tx121,5,0,-
APJ1,JA814P,A320,M,ARR,N,34730,34766,36,Tx120,Tx121,Tx122,5,0,-
APJ1,JA814P,A320,M,ARR,N,34766,34819,52,Tx121,Tx122,gate58,4,0,-
APJ1,JA814P,A320,M,ARR,N,34819,34879,60,gate58,G129,XXXX,5,0,-
AAR610,HL7731,A321,M,ARR,N,34800,34809,9,XXXX,33R,Rwy7,5,0,0
AAR610,HL7731,A321,M,ARR,N,34809,34816,6,Rwy7,Rwy6,Rwy5,4,0,-
AAR610,HL7731,A321,M,ARR,N,34816,34822,6,Rwy6,Rwy5,Rwy4,4,0,-
AAR610,HL7731,A321,M,ARR,N,34822,34865,42,Rwy5,Rwy4,Tx15,4,0,-
AAR610,HL7731,A321,M,ARR,N,34865,34911,45,Rwy4,Tx15,Tx23,5,0,-
AAR610,HL7731,A321,M,ARR,N,34911,35013,102,Tx15,Tx23,Tx30,5,0,-
AAR610,HL7731,A321,M,ARR,N,35013,35041,27,Tx23,Tx30,Tx38,4,0,-
AAR610,HL7731,A321,M,ARR,N,35041,35064,22,Tx30,Tx38,Tx53,5,0,-
AAR610,HL7731,A321,M,ARR,N,35064,35071,6,Tx38,Tx53,Tx54,4,0,-
AAR610,HL7731,A321,M,ARR,N,35071,35131,60,Tx53,Tx54,Tx71,5,0,-
AAR610,HL7731,A321,M,ARR,N,35131,35144,12,Tx54,Tx71,Tx100,4,0,-
AAR610,HL7731,A321,M,ARR,N,35144,35159,15,Tx71,Tx100,Tx203,5,0,-
AAR610,HL7731,A321,M,ARR,N,35159,35169,10,Tx100,Tx203,Tx204,4,0,-
AAR610,HL7731,A321,M,ARR,N,35169,35180,10,Tx203,Tx204,Tx205,4,0,-
AAR610,HL7731,A321,M,ARR,N,35180,35210,30,Tx204,Tx205,Tx206,5,0,-
AAR610,HL7731,A321,M,ARR,N,35210,35221,10,Tx205,Tx206,Tx120,4,0,-
AAR610,HL7731,A321,M,ARR,N,35221,35270,49,Tx206,Tx120,Tx121,5,0,-
AAR610,HL7731,A321,M,ARR,N,35270,35306,36,Tx120,Tx121,Tx215,5,0,-
AAR610,HL7731,A321,M,ARR,N,35306,35318,11,Tx121,Tx215,Tx216,5,0,-
AAR610,HL7731,A321,M,ARR,N,35318,35329,11,Tx215,Tx216,Tx127,5,0,-
AAR610,HL7731,A321,M,ARR,N,35329,35364,35,Tx216,Tx127,Tx130,4,0,-
AAR610,HL7731,A321,M,ARR,N,35364,35376,11,Tx127,Tx130,Tx221,5,0,-
AAR610,HL7731,A321,M,ARR,N,35376,35381,5,Tx130,Tx221,Tx231,5,0,-
AAR610,HL7731,A321,M,ARR,N,35381,35443,61,Tx221,Tx231,Tx223,4,0,-
