* Scheduled routes in the airport surface,,,,,,,,,,,,,,
* Index,Flight ID,Address,Aircraft Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%)
577,AAR542,HL7428,B744,H,ARR,N,44207,44295,88,gate34,G39,XXXX,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,43980,43990,10,XXXX,33R,Rwy7,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,43990,43997,7,Rwy7,Rwy6,Rwy5,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,43997,44004,7,Rwy6,Rwy5,Rwy4,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44004,44049,45,Rwy5,Rwy4,Tx15,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44049,44097,48,Rwy4,Tx15,Tx23,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44097,44205,108,Tx15,Tx23,Tx30,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44205,44234,29,Tx23,Tx30,Tx38,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44234,44258,24,Tx30,Tx38,Tx53,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44258,44265,7,Tx38,Tx53,Tx54,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44265,44329,64,Tx53,Tx54,Tx71,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44329,44342,13,Tx54,Tx71,Tx100,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44342,44358,16,Tx71,Tx100,Tx203,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44358,44369,11,Tx100,Tx203,Tx204,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44369,44380,11,Tx203,Tx204,Tx205,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44380,44412,32,Tx204,Tx205,Tx206,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44412,44423,11,Tx205,Tx206,Tx120,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44423,44475,52,Tx206,Tx120,Tx121,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44475,44513,38,Tx120,Tx121,gate56,5,10
578,SHU5636,VPBUO,A319,M,ARR,N,44513,44579,66,gate56,G125,XXXX,5,10
579,AAR310,HL8277,A321,M,ARR,N,44040,44041,1,XXXX,34,Rwy28,5,10
579,AAR310,HL8277,A321,M,ARR,N,44041,44049,8,Rwy28,Rwy27,Rwy26,5,10
579,AAR310,HL8277,A321,M,ARR,N,44049,44064,15,Rwy27,Rwy26,Rwy25,5,10
579,AAR310,HL8277,A321,M,ARR,N,44064,44086,22,Rwy26,Rwy25,Rwy24,5,10
579,AAR310,HL8277,A321,M,ARR,N,44086,44097,11,Rwy25,Rwy24,Tx193,5,10
579,AAR310,HL8277,A321,M,ARR,N,44097,44122,25,Rwy24,Tx193,Tx177,5,10
579,AAR310,HL8277,A321,M,ARR,N,44122,44128,6,Tx193,Tx177,Tx178,5,10
579,AAR310,HL8277,A321,M,ARR,N,44128,44166,38,Tx177,Tx178,Tx179,5,10
579,AAR310,HL8277,A321,M,ARR,N,44166,44191,25,Tx178,Tx179,Tx162,5,10
579,AAR310,HL8277,A321,M,ARR,N,44191,44204,13,Tx179,Tx162,Tx148,5,10
579,AAR310,HL8277,A321,M,ARR,N,44204,44216,12,Tx162,Tx148,Tx149,5,10
579,AAR310,HL8277,A321,M,ARR,N,44216,44282,66,Tx148,Tx149,Tx150,5,10
579,AAR310,HL8277,A321,M,ARR,N,44282,44296,14,Tx149,Tx150,Tx151,5,10
579,AAR310,HL8277,A321,M,ARR,N,44296,44359,63,Tx150,Tx151,Tx137,5,10
579,AAR310,HL8277,A321,M,ARR,N,44359,44375,16,Tx151,Tx137,Tx223,5,10
579,AAR310,HL8277,A321,M,ARR,N,44375,44390,15,Tx137,Tx223,gate37,5,10
579,AAR310,HL8277,A321,M,ARR,N,44390,44467,77,gate37,G42,XXXX,5,10
580,CES2033,B9900,A320,M,ARR,N,44580,44581,1,XXXX,34,Rwy28,5,10
580,CES2033,B9900,A320,M,ARR,N,44581,44589,8,Rwy28,Rwy27,Rwy26,5,10
580,CES2033,B9900,A320,M,ARR,N,44589,44604,15,Rwy27,Rwy26,Rwy25,5,10
580,CES2033,B9900,A320,M,ARR,N,44604,44626,22,Rwy26,Rwy25,Rwy24,5,10
580,CES2033,B9900,A320,M,ARR,N,44626,44637,11,Rwy25,Rwy24,Tx193,5,10
580,CES2033,B9900,A320,M,ARR,N,44637,44662,25,Rwy24,Tx193,Tx177,5,10
580,CES2033,B9900,A320,M,ARR,N,44662,44668,6,Tx193,Tx177,Tx178,5,10
580,CES2033,B9900,A320,M,ARR,N,44668,44706,38,Tx177,Tx178,Tx179,5,10
580,CES2033,B9900,A320,M,ARR,N,44706,44731,25,Tx178,Tx179,Tx162,5,10
580,CES2033,B9900,A320,M,ARR,N,44731,44744,13,Tx179,Tx162,Tx148,5,10
580,CES2033,B9900,A320,M,ARR,N,44744,44756,12,Tx162,Tx148,Tx134,5,10
580,CES2033,B9900,A320,M,ARR,N,44756,44772,16,Tx148,Tx134,Tx227,5,10
580,CES2033,B9900,A320,M,ARR,N,44772,44782,10,Tx134,Tx227,Tx228,5,10
580,CES2033,B9900,A320,M,ARR,N,44782,44821,39,Tx227,Tx228,Tx122,5,10
580,CES2033,B9900,A320,M,ARR,N,44821,44876,55,Tx228,Tx122,gate53,5,10
580,CES2033,B9900,A320,M,ARR,N,44876,44925,49,gate53,G119,XXXX,5,10
581,CSN687,B9960,A321,M,ARR,N,44700,44701,1,XXXX,34,Rwy28,5,10
581,CSN687,B9960,A321,M,ARR,N,44701,44709,8,Rwy28,Rwy27,Rwy26,5,10
581,CSN687,B9960,A321,M,ARR,N,44709,44724,15,Rwy27,Rwy26,Rwy25,5,10
581,CSN687,B9960,A321,M,ARR,N,44724,44746,22,Rwy26,Rwy25,Rwy24,5,10
581,CSN687,B9960,A321,M,ARR,N,44746,44757,11,Rwy25,Rwy24,Tx193,5,10
581,CSN687,B9960,A321,M,ARR,N,44757,44782,25,Rwy24,Tx193,Tx177,5,10
581,CSN687,B9960,A321,M,ARR,N,44782,44788,6,Tx193,Tx177,Tx178,5,10
581,CSN687,B9960,A321,M,ARR,N,44788,44826,38,Tx177,Tx178,Tx179,5,10
581,CSN687,B9960,A321,M,ARR,N,44826,44851,25,Tx178,Tx179,Tx162,5,10
581,CSN687,B9960,A321,M,ARR,N,44851,44864,13,Tx179,Tx162,Tx148,5,10
581,CSN687,B9960,A321,M,ARR,N,44864,44876,12,Tx162,Tx148,Tx134,5,10
581,CSN687,B9960,A321,M,ARR,N,44876,44892,16,Tx148,Tx134,Tx227,5,10
581,CSN687,B9960,A321,M,ARR,N,44892,44902,10,Tx134,Tx227,Tx228,5,10
581,CSN687,B9960,A321,M,ARR,N,44902,44941,39,Tx227,Tx228,Tx122,5,10
581,CSN687,B9960,A321,M,ARR,N,44941,44996,55,Tx228,Tx122,Tx121,5,10
581,CSN687,B9960,A321,M,ARR,N,44996,45034,38,Tx122,Tx121,gate51,5,10
581,CSN687,B9960,A321,M,ARR,N,45034,45075,41,gate51,G115,XXXX,5,10
582,KAL846,HL7531,B772,H,ARR,N,44880,44890,10,XXXX,33R,Rwy7,5,10
582,KAL846,HL7531,B772,H,ARR,N,44890,44897,7,Rwy7,Rwy6,Rwy5,5,10
582,KAL846,HL7531,B772,H,ARR,N,44897,44904,7,Rwy6,Rwy5,Rwy4,5,10
582,KAL846,HL7531,B772,H,ARR,N,44904,44949,45,Rwy5,Rwy4,Tx15,5,10
582,KAL846,HL7531,B772,H,ARR,N,44949,44997,48,Rwy4,Tx15,Tx23,5,10
582,KAL846,HL7531,B772,H,ARR,N,44997,45105,108,Tx15,Tx23,Tx30,5,10
582,KAL846,HL7531,B772,H,ARR,N,45105,45134,29,Tx23,Tx30,Tx38,5,10
582,KAL846,HL7531,B772,H,ARR,N,45134,45158,24,Tx30,Tx38,Tx53,5,10
582,KAL846,HL7531,B772,H,ARR,N,45158,45165,7,Tx38,Tx53,Tx54,5,10
582,KAL846,HL7531,B772,H,ARR,N,45165,45229,64,Tx53,Tx54,Tx71,5,10
582,KAL846,HL7531,B772,H,ARR,N,45229,45242,13,Tx54,Tx71,Tx100,5,10
582,KAL846,HL7531,B772,H,ARR,N,45242,45258,16,Tx71,Tx100,Tx203,5,10
582,KAL846,HL7531,B772,H,ARR,N,45258,45269,11,Tx100,Tx203,Tx204,5,10
582,KAL846,HL7531,B772,H,ARR,N,45269,45280,11,Tx203,Tx204,Tx205,5,10
582,KAL846,HL7531,B772,H,ARR,N,45280,45312,32,Tx204,Tx205,Tx206,5,10
582,KAL846,HL7531,B772,H,ARR,N,45312,45323,11,Tx205,Tx206,Tx207,5,10
582,KAL846,HL7531,B772,H,ARR,N,45323,45336,13,Tx206,Tx207,Tx123,5,10
582,KAL846,HL7531,B772,H,ARR,N,45336,45389,53,Tx207,Tx123,Tx214,5,10
582,KAL846,HL7531,B772,H,ARR,N,45389,45401,12,Tx123,Tx214,gate18,5,10
582,KAL846,HL7531,B772,H,ARR,N,45401,45473,72,gate18,G21,XXXX,5,10
583,CES5041,B5903,A332,H,ARR,N,45000,45001,1,XXXX,34,Rwy28,5,10
583,CES5041,B5903,A332,H,ARR,N,45001,45009,8,Rwy28,Rwy27,Rwy26,5,10
583,CES5041,B5903,A332,H,ARR,N,45009,45024,15,Rwy27,Rwy26,Rwy25,5,10
583,CES5041,B5903,A332,H,ARR,N,45024,45046,22,Rwy26,Rwy25,Rwy24,5,10
583,CES5041,B5903,A332,H,ARR,N,45046,45057,11,Rwy25,Rwy24,Tx193,5,10
583,CES5041,B5903,A332,H,ARR,N,45057,45082,25,Rwy24,Tx193,Tx177,5,10
583,CES5041,B5903,A332,H,ARR,N,45082,45088,6,Tx193,Tx177,Tx178,5,10
583,CES5041,B5903,A332,H,ARR,N,45088,45126,38,Tx177,Tx178,Tx179,5,10
583,CES5041,B5903,A332,H,ARR,N,45126,45151,25,Tx178,Tx179,Tx162,5,10
583,CES5041,B5903,A332,H,ARR,N,45151,45164,13,Tx179,Tx162,Tx148,5,10
583,CES5041,B5903,A332,H,ARR,N,45164,45176,12,Tx162,Tx148,Tx134,5,10
583,CES5041,B5903,A332,H,ARR,N,45176,45192,16,Tx148,Tx134,Tx227,5,10
583,CES5041,B5903,A332,H,ARR,N,45192,45202,10,Tx134,Tx227,Tx228,5,10
583,CES5041,B5903,A332,H,ARR,N,45202,45241,39,Tx227,Tx228,Tx122,5,10
583,CES5041,B5903,A332,H,ARR,N,45241,45296,55,Tx228,Tx122,gate54,5,10
583,CES5041,B5903,A332,H,ARR,N,45296,45334,38,gate54,G121,XXXX,5,10
584,KAL286,HL7605,B744,H,ARR,N,45060,45070,10,XXXX,33R,Rwy7,5,10
584,KAL286,HL7605,B744,H,ARR,N,45070,45077,7,Rwy7,Rwy6,Rwy5,5,10
584,KAL286,HL7605,B744,H,ARR,N,45077,45084,7,Rwy6,Rwy5,Rwy4,5,10
584,KAL286,HL7605,B744,H,ARR,N,45084,45129,45,Rwy5,Rwy4,Rwy3,5,10
584,KAL286,HL7605,B744,H,ARR,N,45129,45144,15,Rwy4,Rwy3,Tx8,5,10
584,KAL286,HL7605,B744,H,ARR,N,45144,45206,62,Rwy3,Tx8,Tx3,5,10
584,KAL286,HL7605,B744,H,ARR,N,45206,45365,159,Tx8,Tx3,Tx4,5,10
584,KAL286,HL7605,B744,H,ARR,N,45365,45519,154,Tx3,Tx4,gate112,5,10
584,KAL286,HL7605,B744,H,ARR,N,45519,45802,283,gate112,G615,XXXX,5,10
585,KAL580,HL8285,B77L,H,ARR,N,45240,45250,10,XXXX,33R,Rwy7,5,10
585,KAL580,HL8285,B77L,H,ARR,N,45250,45257,7,Rwy7,Rwy6,Rwy5,5,10
585,KAL580,HL8285,B77L,H,ARR,N,45257,45264,7,Rwy6,Rwy5,Rwy4,5,10
585,KAL580,HL8285,B77L,H,ARR,N,45264,45309,45,Rwy5,Rwy4,Rwy3,5,10
585,KAL580,HL8285,B77L,H,ARR,N,45309,45324,15,Rwy4,Rwy3,Tx8,5,10
585,KAL580,HL8285,B77L,H,ARR,N,45324,45386,62,Rwy3,Tx8,Tx3,5,10
585,KAL580,HL8285,B77L,H,ARR,N,45386,45545,159,Tx8,Tx3,Tx4,5,10
585,KAL580,HL8285,B77L,H,ARR,N,45545,45699,154,Tx3,Tx4,gate112,5,10
585,KAL580,HL8285,B77L,H,ARR,N,45699,45982,283,gate112,G615,XXXX,5,10
586,JNA212,HL7555,B738,M,ARR,N,45300,45301,1,XXXX,34,Rwy28,5,10
586,JNA212,HL7555,B738,M,ARR,N,45301,45309,8,Rwy28,Rwy27,Rwy26,5,10
586,JNA212,HL7555,B738,M,ARR,N,45309,45324,15,Rwy27,Rwy26,Rwy25,5,10
586,JNA212,HL7555,B738,M,ARR,N,45324,45346,22,Rwy26,Rwy25,Rwy24,5,10
586,JNA212,HL7555,B738,M,ARR,N,45346,45357,11,Rwy25,Rwy24,Tx193,5,10
586,JNA212,HL7555,B738,M,ARR,N,45357,45382,25,Rwy24,Tx193,Tx177,5,10
586,JNA212,HL7555,B738,M,ARR,N,45382,45388,6,Tx193,Tx177,Tx178,5,10
586,JNA212,HL7555,B738,M,ARR,N,45388,45426,38,Tx177,Tx178,Tx179,5,10
586,JNA212,HL7555,B738,M,ARR,N,45426,45451,25,Tx178,Tx179,Tx162,5,10
586,JNA212,HL7555,B738,M,ARR,N,45451,45464,13,Tx179,Tx162,Tx148,5,10
586,JNA212,HL7555,B738,M,ARR,N,45464,45476,12,Tx162,Tx148,Tx134,5,10
586,JNA212,HL7555,B738,M,ARR,N,45476,45492,16,Tx148,Tx134,Tx227,5,10
586,JNA212,HL7555,B738,M,ARR,N,45492,45502,10,Tx134,Tx227,Tx119,5,10
586,JNA212,HL7555,B738,M,ARR,N,45502,45579,77,Tx227,Tx119,Tx114,5,10
586,JNA212,HL7555,B738,M,ARR,N,45579,45656,77,Tx119,Tx114,Tx205,5,10
586,JNA212,HL7555,B738,M,ARR,N,45656,45688,32,Tx114,Tx205,gate45,5,10
586,JNA212,HL7555,B738,M,ARR,N,45688,45723,35,gate45,G103,XXXX,5,10
587,AAR788,HL7620,B744,H,ARR,N,45360,45370,10,XXXX,33R,Rwy7,5,10
587,AAR788,HL7620,B744,H,ARR,N,45370,45377,7,Rwy7,Rwy6,Rwy5,5,10
587,AAR788,HL7620,B744,H,ARR,N,45377,45384,7,Rwy6,Rwy5,Rwy4,5,10
587,AAR788,HL7620,B744,H,ARR,N,45384,45429,45,Rwy5,Rwy4,Rwy3,5,10
587,AAR788,HL7620,B744,H,ARR,N,45429,45444,15,Rwy4,Rwy3,Tx8,5,10
587,AAR788,HL7620,B744,H,ARR,N,45444,45506,62,Rwy3,Tx8,Tx3,5,10
587,AAR788,HL7620,B744,H,ARR,N,45506,45665,159,Tx8,Tx3,Tx4,5,10
587,AAR788,HL7620,B744,H,ARR,N,45665,45819,154,Tx3,Tx4,gate112,5,10
587,AAR788,HL7620,B744,H,ARR,N,45819,46102,283,gate112,G615,XXXX,5,10
588,AAR768,HL7740,A333,H,ARR,N,45540,45541,1,XXXX,34,Rwy28,5,10
588,AAR768,HL7740,A333,H,ARR,N,45541,45549,8,Rwy28,Rwy27,Rwy26,5,10
588,AAR768,HL7740,A333,H,ARR,N,45549,45562,13,Rwy27,Rwy26,Rwy25,5,10
588,AAR768,HL7740,A333,H,ARR,N,45562,45578,16,Rwy26,Rwy25,Rwy24,5,10
588,AAR768,HL7740,A333,H,ARR,N,45578,45583,5,Rwy25,Rwy24,Rwy23,5,10
588,AAR768,HL7740,A333,H,ARR,N,45583,45607,24,Rwy24,Rwy23,Tx192,5,10
588,AAR768,HL7740,A333,H,ARR,N,45607,45660,53,Rwy23,Tx192,Tx158,5,10
588,AAR768,HL7740,A333,H,ARR,N,45660,45673,13,Tx192,Tx158,Tx144,5,10
588,AAR768,HL7740,A333,H,ARR,N,45673,45687,14,Tx158,Tx144,Tx145,5,10
588,AAR768,HL7740,A333,H,ARR,N,45687,45752,65,Tx144,Tx145,Tx146,5,10
588,AAR768,HL7740,A333,H,ARR,N,45752,45763,11,Tx145,Tx146,Tx132,5,10
588,AAR768,HL7740,A333,H,ARR,N,45763,45778,15,Tx146,Tx132,Tx225,5,10
588,AAR768,HL7740,A333,H,ARR,N,45778,45842,64,Tx132,Tx225,Tx226,5,10
588,AAR768,HL7740,A333,H,ARR,N,45842,45856,14,Tx225,Tx226,Tx227,5,10
588,AAR768,HL7740,A333,H,ARR,N,45856,45866,10,Tx226,Tx227,Tx228,5,10
588,AAR768,HL7740,A333,H,ARR,N,45866,45905,39,Tx227,Tx228,Tx217,5,10
588,AAR768,HL7740,A333,H,ARR,N,45905,45920,15,Tx228,Tx217,Tx219,5,10
588,AAR768,HL7740,A333,H,ARR,N,45920,45934,14,Tx217,Tx219,Tx222,5,10
588,AAR768,HL7740,A333,H,ARR,N,45934,45947,13,Tx219,Tx222,gate30,5,10
588,AAR768,HL7740,A333,H,ARR,N,45947,46020,73,gate30,G35,XXXX,5,10
589,CCA127,B1878,A321,M,ARR,N,45660,45661,1,XXXX,34,Rwy28,5,10
589,CCA127,B1878,A321,M,ARR,N,45661,45669,8,Rwy28,Rwy27,Rwy26,5,10
589,CCA127,B1878,A321,M,ARR,N,45669,45684,15,Rwy27,Rwy26,Rwy25,5,10
589,CCA127,B1878,A321,M,ARR,N,45684,45706,22,Rwy26,Rwy25,Rwy24,5,10
589,CCA127,B1878,A321,M,ARR,N,45706,45717,11,Rwy25,Rwy24,Tx193,5,10
589,CCA127,B1878,A321,M,ARR,N,45717,45742,25,Rwy24,Tx193,Tx177,5,10
589,CCA127,B1878,A321,M,ARR,N,45742,45748,6,Tx193,Tx177,Tx178,5,10
589,CCA127,B1878,A321,M,ARR,N,45748,45786,38,Tx177,Tx178,Tx179,5,10
589,CCA127,B1878,A321,M,ARR,N,45786,45811,25,Tx178,Tx179,Tx162,5,10
589,CCA127,B1878,A321,M,ARR,N,45811,45824,13,Tx179,Tx162,Tx148,5,10
589,CCA127,B1878,A321,M,ARR,N,45824,45836,12,Tx162,Tx148,Tx134,5,10
589,CCA127,B1878,A321,M,ARR,N,45836,45852,16,Tx148,Tx134,Tx227,5,10
589,CCA127,B1878,A321,M,ARR,N,45852,45862,10,Tx134,Tx227,Tx119,5,10
589,CCA127,B1878,A321,M,ARR,N,45862,45939,77,Tx227,Tx119,gate67,5,10
589,CCA127,B1878,A321,M,ARR,N,45939,46020,81,gate67,G112,XXXX,5,10
590,MGL301,EICSG,B737,M,ARR,N,45780,45781,1,XXXX,34,Rwy28,5,10
590,MGL301,EICSG,B737,M,ARR,N,45781,45789,8,Rwy28,Rwy27,Rwy26,5,10
590,MGL301,EICSG,B737,M,ARR,N,45789,45804,15,Rwy27,Rwy26,Rwy25,5,10
590,MGL301,EICSG,B737,M,ARR,N,45804,45826,22,Rwy26,Rwy25,Rwy24,5,10
590,MGL301,EICSG,B737,M,ARR,N,45826,45837,11,Rwy25,Rwy24,Tx193,5,10
590,MGL301,EICSG,B737,M,ARR,N,45837,45862,25,Rwy24,Tx193,Tx177,5,10
590,MGL301,EICSG,B737,M,ARR,N,45862,45868,6,Tx193,Tx177,Tx178,5,10
590,MGL301,EICSG,B737,M,ARR,N,45868,45906,38,Tx177,Tx178,Tx179,5,10
590,MGL301,EICSG,B737,M,ARR,N,45906,45931,25,Tx178,Tx179,Tx162,5,10
590,MGL301,EICSG,B737,M,ARR,N,45931,45944,13,Tx179,Tx162,Tx148,5,10
590,MGL301,EICSG,B737,M,ARR,N,45944,45956,12,Tx162,Tx148,Tx134,5,10
590,MGL301,EICSG,B737,M,ARR,N,45956,45972,16,Tx148,Tx134,Tx227,5,10
590,MGL301,EICSG,B737,M,ARR,N,45972,45982,10,Tx134,Tx227,gate74,5,10
590,MGL301,EICSG,B737,M,ARR,N,45982,46049,67,gate74,G130,XXXX,5,10
591,AAR131,HL7739,B772,H,ARR,N,45780,45790,10,XXXX,33R,Rwy7,5,10
591,AAR131,HL7739,B772,H,ARR,N,45790,45797,7,Rwy7,Rwy6,Rwy5,5,10
591,AAR131,HL7739,B772,H,ARR,N,45797,45804,7,Rwy6,Rwy5,Rwy4,5,10
591,AAR131,HL7739,B772,H,ARR,N,45804,45849,45,Rwy5,Rwy4,Tx15,5,10
591,AAR131,HL7739,B772,H,ARR,N,45849,45897,48,Rwy4,Tx15,Tx23,5,10
591,AAR131,HL7739,B772,H,ARR,N,45897,46005,108,Tx15,Tx23,Tx30,5,10
591,AAR131,HL7739,B772,H,ARR,N,46005,46034,29,Tx23,Tx30,Tx38,5,10
591,AAR131,HL7739,B772,H,ARR,N,46034,46058,24,Tx30,Tx38,Tx53,5,10
591,AAR131,HL7739,B772,H,ARR,N,46058,46065,7,Tx38,Tx53,Tx54,5,10
591,AAR131,HL7739,B772,H,ARR,N,46065,46129,64,Tx53,Tx54,Tx71,5,10
591,AAR131,HL7739,B772,H,ARR,N,46129,46142,13,Tx54,Tx71,Tx100,5,10
591,AAR131,HL7739,B772,H,ARR,N,46142,46158,16,Tx71,Tx100,Tx203,5,10
591,AAR131,HL7739,B772,H,ARR,N,46158,46169,11,Tx100,Tx203,Tx204,5,10
591,AAR131,HL7739,B772,H,ARR,N,46169,46180,11,Tx203,Tx204,Tx205,5,10
591,AAR131,HL7739,B772,H,ARR,N,46180,46212,32,Tx204,Tx205,Tx206,5,10
591,AAR131,HL7739,B772,H,ARR,N,46212,46223,11,Tx205,Tx206,Tx120,5,10
591,AAR131,HL7739,B772,H,ARR,N,46223,46275,52,Tx206,Tx120,Tx121,5,10
591,AAR131,HL7739,B772,H,ARR,N,46275,46313,38,Tx120,Tx121,Tx215,5,10
591,AAR131,HL7739,B772,H,ARR,N,46313,46325,12,Tx121,Tx215,Tx216,5,10
591,AAR131,HL7739,B772,H,ARR,N,46325,46337,12,Tx215,Tx216,gate26,5,10
591,AAR131,HL7739,B772,H,ARR,N,46337,46459,122,gate26,G31,XXXX,5,10
592,ESR612,HL8264,B738,M,ARR,N,45960,45970,10,XXXX,33R,Rwy7,5,10
592,ESR612,HL8264,B738,M,ARR,N,45970,45977,7,Rwy7,Rwy6,Rwy5,5,10
592,ESR612,HL8264,B738,M,ARR,N,45977,45984,7,Rwy6,Rwy5,Rwy4,5,10
592,ESR612,HL8264,B738,M,ARR,N,45984,46029,45,Rwy5,Rwy4,Tx15,5,10
592,ESR612,HL8264,B738,M,ARR,N,46029,46077,48,Rwy4,Tx15,Tx23,5,10
592,ESR612,HL8264,B738,M,ARR,N,46077,46185,108,Tx15,Tx23,Tx30,5,10
592,ESR612,HL8264,B738,M,ARR,N,46185,46214,29,Tx23,Tx30,Tx38,5,10
592,ESR612,HL8264,B738,M,ARR,N,46214,46238,24,Tx30,Tx38,Tx53,5,10
592,ESR612,HL8264,B738,M,ARR,N,46238,46245,7,Tx38,Tx53,Tx54,5,10
592,ESR612,HL8264,B738,M,ARR,N,46245,46309,64,Tx53,Tx54,Tx71,5,10
592,ESR612,HL8264,B738,M,ARR,N,46309,46322,13,Tx54,Tx71,Tx100,5,10
592,ESR612,HL8264,B738,M,ARR,N,46322,46338,16,Tx71,Tx100,Tx203,5,10
592,ESR612,HL8264,B738,M,ARR,N,46338,46349,11,Tx100,Tx203,Tx204,5,10
592,ESR612,HL8264,B738,M,ARR,N,46349,46360,11,Tx203,Tx204,Tx205,5,10
592,ESR612,HL8264,B738,M,ARR,N,46360,46392,32,Tx204,Tx205,Tx206,5,10
592,ESR612,HL8264,B738,M,ARR,N,46392,46403,11,Tx205,Tx206,Tx120,5,10
592,ESR612,HL8264,B738,M,ARR,N,46403,46455,52,Tx206,Tx120,Tx121,5,10
592,ESR612,HL8264,B738,M,ARR,N,46455,46493,38,Tx120,Tx121,Tx122,5,10
592,ESR612,HL8264,B738,M,ARR,N,46493,46548,55,Tx121,Tx122,gate57,5,10
592,ESR612,HL8264,B738,M,ARR,N,46548,46635,87,gate57,G127,XXXX,5,10
593,CES2017,B9946,A320,M,ARR,N,46080,46081,1,XXXX,34,Rwy28,5,10
593,CES2017,B9946,A320,M,ARR,N,46081,46089,8,Rwy28,Rwy27,Rwy26,5,10
593,CES2017,B9946,A320,M,ARR,N,46089,46104,15,Rwy27,Rwy26,Rwy25,5,10
593,CES2017,B9946,A320,M,ARR,N,46104,46126,22,Rwy26,Rwy25,Rwy24,5,10
593,CES2017,B9946,A320,M,ARR,N,46126,46137,11,Rwy25,Rwy24,Tx193,5,10
593,CES2017,B9946,A320,M,ARR,N,46137,46162,25,Rwy24,Tx193,Tx177,5,10
593,CES2017,B9946,A320,M,ARR,N,46162,46168,6,Tx193,Tx177,Tx178,5,10
593,CES2017,B9946,A320,M,ARR,N,46168,46206,38,Tx177,Tx178,Tx179,5,10
593,CES2017,B9946,A320,M,ARR,N,46206,46231,25,Tx178,Tx179,Tx162,5,10
593,CES2017,B9946,A320,M,ARR,N,46231,46244,13,Tx179,Tx162,Tx148,5,10
593,CES2017,B9946,A320,M,ARR,N,46244,46256,12,Tx162,Tx148,Tx134,5,10
593,CES2017,B9946,A320,M,ARR,N,46256,46272,16,Tx148,Tx134,Tx227,5,10
593,CES2017,B9946,A320,M,ARR,N,46272,46282,10,Tx134,Tx227,Tx228,5,10
593,CES2017,B9946,A320,M,ARR,N,46282,46321,39,Tx227,Tx228,gate58,5,10
593,CES2017,B9946,A320,M,ARR,N,46321,46385,64,gate58,G129,XXXX,5,10
594,TWB282,HL8000,B738,M,ARR,N,46380,46381,1,XXXX,34,Rwy28,5,10
594,TWB282,HL8000,B738,M,ARR,N,46381,46389,8,Rwy28,Rwy27,Rwy26,5,10
594,TWB282,HL8000,B738,M,ARR,N,46389,46404,15,Rwy27,Rwy26,Rwy25,5,10
594,TWB282,HL8000,B738,M,ARR,N,46404,46426,22,Rwy26,Rwy25,Rwy24,5,10
594,TWB282,HL8000,B738,M,ARR,N,46426,46437,11,Rwy25,Rwy24,Tx193,5,10
594,TWB282,HL8000,B738,M,ARR,N,46437,46462,25,Rwy24,Tx193,Tx177,5,10
594,TWB282,HL8000,B738,M,ARR,N,46462,46468,6,Tx193,Tx177,Tx178,5,10
594,TWB282,HL8000,B738,M,ARR,N,46468,46506,38,Tx177,Tx178,Tx179,5,10
594,TWB282,HL8000,B738,M,ARR,N,46506,46531,25,Tx178,Tx179,Tx162,5,10
594,TWB282,HL8000,B738,M,ARR,N,46531,46544,13,Tx179,Tx162,Tx148,5,10
594,TWB282,HL8000,B738,M,ARR,N,46544,46556,12,Tx162,Tx148,Tx134,5,10
594,TWB282,HL8000,B738,M,ARR,N,46556,46572,16,Tx148,Tx134,Tx227,5,10
594,TWB282,HL8000,B738,M,ARR,N,46572,46582,10,Tx134,Tx227,gate72,5,10
594,TWB282,HL8000,B738,M,ARR,N,46582,46688,106,gate72,G126,XXXX,5,10
595,AAR318,HL8281,A321,M,ARR,N,46560,46561,1,XXXX,34,Rwy28,5,10
595,AAR318,HL8281,A321,M,ARR,N,46561,46569,8,Rwy28,Rwy27,Rwy26,5,10
595,AAR318,HL8281,A321,M,ARR,N,46569,46584,15,Rwy27,Rwy26,Rwy25,5,10
595,AAR318,HL8281,A321,M,ARR,N,46584,46606,22,Rwy26,Rwy25,Rwy24,5,10
595,AAR318,HL8281,A321,M,ARR,N,46606,46617,11,Rwy25,Rwy24,Tx193,5,10
595,AAR318,HL8281,A321,M,ARR,N,46617,46642,25,Rwy24,Tx193,Tx177,5,10
