* Scheduled routes in the airport surface,,,,,,,,,,,,,,
* Index,Flight ID,Address,Aircraft Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%)
477,AAR578,HL7792,A333,H,ARR,N,27949,27962,13,Tx54,Tx71,Tx100,5,10
477,AAR578,HL7792,A333,H,ARR,N,27962,27978,16,Tx71,Tx100,Tx203,5,10
477,AAR578,HL7792,A333,H,ARR,N,27978,27989,11,Tx100,Tx203,Tx204,5,10
477,AAR578,HL7792,A333,H,ARR,N,27989,28000,11,Tx203,Tx204,Tx205,5,10
477,AAR578,HL7792,A333,H,ARR,N,28000,28032,32,Tx204,Tx205,Tx206,5,10
477,AAR578,HL7792,A333,H,ARR,N,28032,28043,11,Tx205,Tx206,Tx120,5,10
477,AAR578,HL7792,A333,H,ARR,N,28043,28095,52,Tx206,Tx120,Tx121,5,10
477,AAR578,HL7792,A333,H,ARR,N,28095,28133,38,Tx120,Tx121,Tx215,5,10
477,AAR578,HL7792,A333,H,ARR,N,28133,28145,12,Tx121,Tx215,Tx216,5,10
477,AAR578,HL7792,A333,H,ARR,N,28145,28157,12,Tx215,Tx216,Tx127,5,10
477,AAR578,HL7792,A333,H,ARR,N,28157,28194,37,Tx216,Tx127,Tx130,5,10
477,AAR578,HL7792,A333,H,ARR,N,28194,28206,12,Tx127,Tx130,Tx221,5,10
477,AAR578,HL7792,A333,H,ARR,N,28206,28212,6,Tx130,Tx221,Tx231,5,10
477,AAR578,HL7792,A333,H,ARR,N,28212,28277,65,Tx221,Tx231,Tx223,5,10
477,AAR578,HL7792,A333,H,ARR,N,28277,28292,15,Tx231,Tx223,gate36,5,10
477,AAR578,HL7792,A333,H,ARR,N,28292,28377,85,gate36,G41,XXXX,5,10
478,KAL324,HL7600,B744,H,ARR,N,27780,27790,10,XXXX,33R,Rwy7,5,10
478,KAL324,HL7600,B744,H,ARR,N,27790,27797,7,Rwy7,Rwy6,Rwy5,5,10
478,KAL324,HL7600,B744,H,ARR,N,27797,27804,7,Rwy6,Rwy5,Rwy4,5,10
478,KAL324,HL7600,B744,H,ARR,N,27804,27849,45,Rwy5,Rwy4,Rwy3,5,10
478,KAL324,HL7600,B744,H,ARR,N,27849,27864,15,Rwy4,Rwy3,Tx8,5,10
478,KAL324,HL7600,B744,H,ARR,N,27864,27926,62,Rwy3,Tx8,Tx3,5,10
478,KAL324,HL7600,B744,H,ARR,N,27926,28085,159,Tx8,Tx3,Tx4,5,10
478,KAL324,HL7600,B744,H,ARR,N,28085,28239,154,Tx3,Tx4,gate112,5,10
478,KAL324,HL7600,B744,H,ARR,N,28239,28522,283,gate112,G615,XXXX,5,10
479,AAR758,HL7790,A321,M,ARR,N,28020,28030,10,XXXX,33R,Rwy7,5,10
479,AAR758,HL7790,A321,M,ARR,N,28030,28037,7,Rwy7,Rwy6,Rwy5,5,10
479,AAR758,HL7790,A321,M,ARR,N,28037,28044,7,Rwy6,Rwy5,Rwy4,5,10
479,AAR758,HL7790,A321,M,ARR,N,28044,28089,45,Rwy5,Rwy4,Tx15,5,10
479,AAR758,HL7790,A321,M,ARR,N,28089,28137,48,Rwy4,Tx15,Tx23,5,10
479,AAR758,HL7790,A321,M,ARR,N,28137,28245,108,Tx15,Tx23,Tx30,5,10
479,AAR758,HL7790,A321,M,ARR,N,28245,28274,29,Tx23,Tx30,Tx38,5,10
479,AAR758,HL7790,A321,M,ARR,N,28274,28298,24,Tx30,Tx38,Tx53,5,10
479,AAR758,HL7790,A321,M,ARR,N,28298,28305,7,Tx38,Tx53,Tx54,5,10
479,AAR758,HL7790,A321,M,ARR,N,28305,28369,64,Tx53,Tx54,Tx71,5,10
479,AAR758,HL7790,A321,M,ARR,N,28369,28382,13,Tx54,Tx71,Tx100,5,10
479,AAR758,HL7790,A321,M,ARR,N,28382,28398,16,Tx71,Tx100,Tx203,5,10
479,AAR758,HL7790,A321,M,ARR,N,28398,28409,11,Tx100,Tx203,Tx204,5,10
479,AAR758,HL7790,A321,M,ARR,N,28409,28420,11,Tx203,Tx204,Tx205,5,10
479,AAR758,HL7790,A321,M,ARR,N,28420,28452,32,Tx204,Tx205,Tx206,5,10
479,AAR758,HL7790,A321,M,ARR,N,28452,28463,11,Tx205,Tx206,Tx120,5,10
479,AAR758,HL7790,A321,M,ARR,N,28463,28515,52,Tx206,Tx120,Tx121,5,10
479,AAR758,HL7790,A321,M,ARR,N,28515,28553,38,Tx120,Tx121,Tx215,5,10
479,AAR758,HL7790,A321,M,ARR,N,28553,28565,12,Tx121,Tx215,Tx216,5,10
479,AAR758,HL7790,A321,M,ARR,N,28565,28577,12,Tx215,Tx216,gate29,5,10
479,AAR758,HL7790,A321,M,ARR,N,28577,28638,61,gate29,G34,XXXX,5,10
480,KAL472,HL8245,B737,M,ARR,N,28140,28150,10,XXXX,33R,Rwy7,5,10
480,KAL472,HL8245,B737,M,ARR,N,28150,28157,7,Rwy7,Rwy6,Rwy5,5,10
480,KAL472,HL8245,B737,M,ARR,N,28157,28164,7,Rwy6,Rwy5,Rwy4,5,10
480,KAL472,HL8245,B737,M,ARR,N,28164,28209,45,Rwy5,Rwy4,Tx15,5,10
480,KAL472,HL8245,B737,M,ARR,N,28209,28257,48,Rwy4,Tx15,Tx23,5,10
480,KAL472,HL8245,B737,M,ARR,N,28257,28365,108,Tx15,Tx23,Tx30,5,10
480,KAL472,HL8245,B737,M,ARR,N,28365,28394,29,Tx23,Tx30,Tx38,5,10
480,KAL472,HL8245,B737,M,ARR,N,28394,28418,24,Tx30,Tx38,Tx53,5,10
480,KAL472,HL8245,B737,M,ARR,N,28418,28425,7,Tx38,Tx53,Tx54,5,10
480,KAL472,HL8245,B737,M,ARR,N,28425,28489,64,Tx53,Tx54,Tx71,5,10
480,KAL472,HL8245,B737,M,ARR,N,28489,28502,13,Tx54,Tx71,Tx100,5,10
480,KAL472,HL8245,B737,M,ARR,N,28502,28518,16,Tx71,Tx100,Tx203,5,10
480,KAL472,HL8245,B737,M,ARR,N,28518,28529,11,Tx100,Tx203,Tx204,5,10
480,KAL472,HL8245,B737,M,ARR,N,28529,28540,11,Tx203,Tx204,Tx205,5,10
480,KAL472,HL8245,B737,M,ARR,N,28540,28572,32,Tx204,Tx205,Tx206,5,10
480,KAL472,HL8245,B737,M,ARR,N,28572,28583,11,Tx205,Tx206,Tx207,5,10
480,KAL472,HL8245,B737,M,ARR,N,28583,28596,13,Tx206,Tx207,Tx208,5,10
480,KAL472,HL8245,B737,M,ARR,N,28596,28609,13,Tx207,Tx208,Tx209,5,10
480,KAL472,HL8245,B737,M,ARR,N,28609,28628,19,Tx208,Tx209,gate15,5,10
480,KAL472,HL8245,B737,M,ARR,N,28628,28696,68,gate15,G18,XXXX,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28260,28270,10,XXXX,33R,Rwy7,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28270,28277,7,Rwy7,Rwy6,Rwy5,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28277,28284,7,Rwy6,Rwy5,Rwy4,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28284,28329,45,Rwy5,Rwy4,Tx15,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28329,28377,48,Rwy4,Tx15,Tx23,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28377,28485,108,Tx15,Tx23,Tx30,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28485,28514,29,Tx23,Tx30,Tx38,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28514,28538,24,Tx30,Tx38,Tx53,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28538,28545,7,Tx38,Tx53,Tx54,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28545,28609,64,Tx53,Tx54,Tx71,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28609,28622,13,Tx54,Tx71,Tx100,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28622,28638,16,Tx71,Tx100,Tx203,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28638,28649,11,Tx100,Tx203,Tx204,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28649,28660,11,Tx203,Tx204,Tx114,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28660,28737,77,Tx204,Tx114,gate71,5,10
481,FIN41,OHLTU,A333,H,ARR,N,28737,28855,118,gate71,G124,XXXX,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28380,28390,10,XXXX,33R,Rwy7,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28390,28397,7,Rwy7,Rwy6,Rwy5,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28397,28404,7,Rwy6,Rwy5,Rwy4,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28404,28449,45,Rwy5,Rwy4,Tx15,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28449,28497,48,Rwy4,Tx15,Tx23,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28497,28605,108,Tx15,Tx23,Tx30,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28605,28634,29,Tx23,Tx30,Tx38,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28634,28658,24,Tx30,Tx38,Tx53,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28658,28665,7,Tx38,Tx53,Tx54,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28665,28729,64,Tx53,Tx54,Tx71,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28729,28742,13,Tx54,Tx71,Tx100,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28742,28758,16,Tx71,Tx100,Tx203,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28758,28769,11,Tx100,Tx203,Tx204,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28769,28780,11,Tx203,Tx204,Tx114,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28780,28857,77,Tx204,Tx114,gate69,5,10
482,JJA3403,HL8263,B738,M,ARR,N,28857,28920,63,gate69,G118,XXXX,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28560,28570,10,XXXX,33R,Rwy7,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28570,28577,7,Rwy7,Rwy6,Rwy5,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28577,28584,7,Rwy6,Rwy5,Rwy4,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28584,28629,45,Rwy5,Rwy4,Tx15,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28629,28677,48,Rwy4,Tx15,Tx23,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28677,28785,108,Tx15,Tx23,Tx30,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28785,28814,29,Tx23,Tx30,Tx38,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28814,28838,24,Tx30,Tx38,Tx53,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28838,28845,7,Tx38,Tx53,Tx54,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28845,28909,64,Tx53,Tx54,Tx55,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28909,28922,13,Tx54,Tx55,Tx56,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28922,28941,19,Tx55,Tx56,Tx57,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28941,28986,45,Tx56,Tx57,Tx73,5,10
483,KAL1412,HL8225,B737,M,ARR,N,28986,29000,14,Tx57,Tx73,Tx92,5,10
483,KAL1412,HL8225,B737,M,ARR,N,29000,29012,12,Tx73,Tx92,Tx93,5,10
483,KAL1412,HL8225,B737,M,ARR,N,29012,29046,34,Tx92,Tx93,Tx94,5,10
483,KAL1412,HL8225,B737,M,ARR,N,29046,29076,30,Tx93,Tx94,Tx105,5,10
483,KAL1412,HL8225,B737,M,ARR,N,29076,29091,15,Tx94,Tx105,Tx108,5,10
483,KAL1412,HL8225,B737,M,ARR,N,29091,29116,25,Tx105,Tx108,gate2,5,10
483,KAL1412,HL8225,B737,M,ARR,N,29116,29221,105,gate2,G2,XXXX,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28620,28630,10,XXXX,33R,Rwy7,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28630,28637,7,Rwy7,Rwy6,Rwy5,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28637,28644,7,Rwy6,Rwy5,Rwy4,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28644,28689,45,Rwy5,Rwy4,Tx15,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28689,28737,48,Rwy4,Tx15,Tx23,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28737,28845,108,Tx15,Tx23,Tx30,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28845,28874,29,Tx23,Tx30,Tx38,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28874,28898,24,Tx30,Tx38,Tx53,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28898,28905,7,Tx38,Tx53,Tx54,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28905,28969,64,Tx53,Tx54,Tx71,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28969,28982,13,Tx54,Tx71,Tx100,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28982,28998,16,Tx71,Tx100,Tx203,5,10
484,JJA2406,HL8020,B738,M,ARR,N,28998,29009,11,Tx100,Tx203,Tx204,5,10
484,JJA2406,HL8020,B738,M,ARR,N,29009,29020,11,Tx203,Tx204,Tx114,5,10
484,JJA2406,HL8020,B738,M,ARR,N,29020,29097,77,Tx204,Tx114,gate68,5,10
484,JJA2406,HL8020,B738,M,ARR,N,29097,29153,56,gate68,G114,XXXX,5,10
485,KAL1402,HL7704,B737,M,ARR,N,28740,28750,10,XXXX,33R,Rwy7,5,10
485,KAL1402,HL7704,B737,M,ARR,N,28750,28757,7,Rwy7,Rwy6,Rwy5,5,10
485,KAL1402,HL7704,B737,M,ARR,N,28757,28764,7,Rwy6,Rwy5,Rwy4,5,10
485,KAL1402,HL7704,B737,M,ARR,N,28764,28809,45,Rwy5,Rwy4,Tx15,5,10
485,KAL1402,HL7704,B737,M,ARR,N,28809,28857,48,Rwy4,Tx15,Tx23,5,10
485,KAL1402,HL7704,B737,M,ARR,N,28857,28965,108,Tx15,Tx23,Tx30,5,10
485,KAL1402,HL7704,B737,M,ARR,N,28965,28994,29,Tx23,Tx30,Tx38,5,10
485,KAL1402,HL7704,B737,M,ARR,N,28994,29018,24,Tx30,Tx38,Tx53,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29018,29025,7,Tx38,Tx53,Tx54,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29025,29089,64,Tx53,Tx54,Tx71,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29089,29102,13,Tx54,Tx71,Tx100,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29102,29118,16,Tx71,Tx100,Tx203,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29118,29129,11,Tx100,Tx203,Tx204,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29129,29140,11,Tx203,Tx204,Tx205,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29140,29172,32,Tx204,Tx205,Tx206,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29172,29183,11,Tx205,Tx206,Tx207,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29183,29196,13,Tx206,Tx207,Tx123,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29196,29249,53,Tx207,Tx123,Tx214,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29249,29261,12,Tx123,Tx214,gate17,5,10
485,KAL1402,HL7704,B737,M,ARR,N,29261,29319,58,gate17,G20,XXXX,5,10
486,AJX8479,JA8356,B763,H,ARR,N,28860,28870,10,XXXX,33R,Rwy7,5,10
486,AJX8479,JA8356,B763,H,ARR,N,28870,28877,7,Rwy7,Rwy6,Rwy5,5,10
486,AJX8479,JA8356,B763,H,ARR,N,28877,28884,7,Rwy6,Rwy5,Rwy4,5,10
486,AJX8479,JA8356,B763,H,ARR,N,28884,28929,45,Rwy5,Rwy4,Rwy3,5,10
486,AJX8479,JA8356,B763,H,ARR,N,28929,28944,15,Rwy4,Rwy3,Tx8,5,10
486,AJX8479,JA8356,B763,H,ARR,N,28944,29006,62,Rwy3,Tx8,Tx3,5,10
486,AJX8479,JA8356,B763,H,ARR,N,29006,29165,159,Tx8,Tx3,Tx4,5,10
486,AJX8479,JA8356,B763,H,ARR,N,29165,29319,154,Tx3,Tx4,gate112,5,10
486,AJX8479,JA8356,B763,H,ARR,N,29319,29602,283,gate112,G615,XXXX,5,10
487,UPS196,N316UP,B763,H,ARR,N,29700,29710,10,XXXX,33R,Rwy7,5,10
487,UPS196,N316UP,B763,H,ARR,N,29710,29717,7,Rwy7,Rwy6,Rwy5,5,10
487,UPS196,N316UP,B763,H,ARR,N,29717,29724,7,Rwy6,Rwy5,Rwy4,5,10
487,UPS196,N316UP,B763,H,ARR,N,29724,29769,45,Rwy5,Rwy4,Rwy3,5,10
487,UPS196,N316UP,B763,H,ARR,N,29769,29784,15,Rwy4,Rwy3,Tx8,5,10
487,UPS196,N316UP,B763,H,ARR,N,29784,29846,62,Rwy3,Tx8,Tx3,5,10
487,UPS196,N316UP,B763,H,ARR,N,29846,30005,159,Tx8,Tx3,Tx4,5,10
487,UPS196,N316UP,B763,H,ARR,N,30005,30159,154,Tx3,Tx4,gate112,5,10
487,UPS196,N316UP,B763,H,ARR,N,30159,30442,283,gate112,G615,XXXX,5,10
488,KAL214,HL7623,B748,H,ARR,N,29940,29950,10,XXXX,33R,Rwy7,5,10
488,KAL214,HL7623,B748,H,ARR,N,29950,29957,7,Rwy7,Rwy6,Rwy5,5,10
488,KAL214,HL7623,B748,H,ARR,N,29957,29964,7,Rwy6,Rwy5,Rwy4,5,10
488,KAL214,HL7623,B748,H,ARR,N,29964,30009,45,Rwy5,Rwy4,Rwy3,5,10
488,KAL214,HL7623,B748,H,ARR,N,30009,30024,15,Rwy4,Rwy3,Tx8,5,10
488,KAL214,HL7623,B748,H,ARR,N,30024,30086,62,Rwy3,Tx8,Tx3,5,10
488,KAL214,HL7623,B748,H,ARR,N,30086,30245,159,Tx8,Tx3,Tx4,5,10
488,KAL214,HL7623,B748,H,ARR,N,30245,30399,154,Tx3,Tx4,gate112,5,10
488,KAL214,HL7623,B748,H,ARR,N,30399,30682,283,gate112,G615,XXXX,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30120,30130,10,XXXX,33R,Rwy7,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30130,30137,7,Rwy7,Rwy6,Rwy5,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30137,30144,7,Rwy6,Rwy5,Rwy4,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30144,30189,45,Rwy5,Rwy4,Tx15,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30189,30237,48,Rwy4,Tx15,Tx23,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30237,30345,108,Tx15,Tx23,Tx30,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30345,30374,29,Tx23,Tx30,Tx38,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30374,30398,24,Tx30,Tx38,Tx53,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30398,30405,7,Tx38,Tx53,Tx54,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30405,30469,64,Tx53,Tx54,Tx71,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30469,30482,13,Tx54,Tx71,Tx100,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30482,30498,16,Tx71,Tx100,Tx203,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30498,30509,11,Tx100,Tx203,Tx204,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30509,30520,11,Tx203,Tx204,Tx114,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30520,30597,77,Tx204,Tx114,gate67,5,10
489,GIA878,PKGPI,A332,H,ARR,N,30597,30678,81,gate67,G112,XXXX,5,10
490,FDX5926,N721FD,A306,H,ARR,N,30300,30310,10,XXXX,33R,Rwy7,5,10
490,FDX5926,N721FD,A306,H,ARR,N,30310,30317,7,Rwy7,Rwy6,Rwy5,5,10
490,FDX5926,N721FD,A306,H,ARR,N,30317,30324,7,Rwy6,Rwy5,Rwy4,5,10
490,FDX5926,N721FD,A306,H,ARR,N,30324,30369,45,Rwy5,Rwy4,Rwy3,5,10
490,FDX5926,N721FD,A306,H,ARR,N,30369,30384,15,Rwy4,Rwy3,Tx8,5,10
490,FDX5926,N721FD,A306,H,ARR,N,30384,30446,62,Rwy3,Tx8,Tx3,5,10
490,FDX5926,N721FD,A306,H,ARR,N,30446,30605,159,Tx8,Tx3,Tx4,5,10
490,FDX5926,N721FD,A306,H,ARR,N,30605,30759,154,Tx3,Tx4,gate112,5,10
490,FDX5926,N721FD,A306,H,ARR,N,30759,31042,283,gate112,G615,XXXX,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30600,30610,10,XXXX,33R,Rwy7,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30610,30617,7,Rwy7,Rwy6,Rwy5,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30617,30624,7,Rwy6,Rwy5,Rwy4,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30624,30669,45,Rwy5,Rwy4,Tx15,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30669,30717,48,Rwy4,Tx15,Tx23,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30717,30825,108,Tx15,Tx23,Tx30,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30825,30854,29,Tx23,Tx30,Tx38,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30854,30878,24,Tx30,Tx38,Tx53,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30878,30885,7,Tx38,Tx53,Tx54,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30885,30949,64,Tx53,Tx54,Tx71,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30949,30962,13,Tx54,Tx71,Tx100,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30962,30978,16,Tx71,Tx100,Tx203,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30978,30989,11,Tx100,Tx203,Tx204,5,10
491,XAX506,9MXXV,A333,H,ARR,N,30989,31000,11,Tx203,Tx204,Tx205,5,10
491,XAX506,9MXXV,A333,H,ARR,N,31000,31032,32,Tx204,Tx205,Tx206,5,10
491,XAX506,9MXXV,A333,H,ARR,N,31032,31043,11,Tx205,Tx206,Tx120,5,10
491,XAX506,9MXXV,A333,H,ARR,N,31043,31095,52,Tx206,Tx120,gate49,5,10
491,XAX506,9MXXV,A333,H,ARR,N,31095,31144,49,gate49,G111,XXXX,5,10
492,AAR177,HL7731,A321,M,ARR,N,30840,30850,10,XXXX,33R,Rwy7,5,10
492,AAR177,HL7731,A321,M,ARR,N,30850,30857,7,Rwy7,Rwy6,Rwy5,5,10
492,AAR177,HL7731,A321,M,ARR,N,30857,30864,7,Rwy6,Rwy5,Rwy4,5,10
492,AAR177,HL7731,A321,M,ARR,N,30864,30909,45,Rwy5,Rwy4,Tx15,5,10
492,AAR177,HL7731,A321,M,ARR,N,30909,30957,48,Rwy4,Tx15,Tx23,5,10
492,AAR177,HL7731,A321,M,ARR,N,30957,31065,108,Tx15,Tx23,Tx30,5,10
492,AAR177,HL7731,A321,M,ARR,N,31065,31094,29,Tx23,Tx30,Tx38,5,10
492,AAR177,HL7731,A321,M,ARR,N,31094,31118,24,Tx30,Tx38,Tx53,5,10
492,AAR177,HL7731,A321,M,ARR,N,31118,31125,7,Tx38,Tx53,Tx54,5,10
492,AAR177,HL7731,A321,M,ARR,N,31125,31189,64,Tx53,Tx54,Tx71,5,10
492,AAR177,HL7731,A321,M,ARR,N,31189,31202,13,Tx54,Tx71,Tx100,5,10
492,AAR177,HL7731,A321,M,ARR,N,31202,31218,16,Tx71,Tx100,Tx203,5,10
492,AAR177,HL7731,A321,M,ARR,N,31218,31229,11,Tx100,Tx203,Tx204,5,10
492,AAR177,HL7731,A321,M,ARR,N,31229,31240,11,Tx203,Tx204,Tx205,5,10
492,AAR177,HL7731,A321,M,ARR,N,31240,31272,32,Tx204,Tx205,Tx206,5,10
492,AAR177,HL7731,A321,M,ARR,N,31272,31283,11,Tx205,Tx206,Tx120,5,10
492,AAR177,HL7731,A321,M,ARR,N,31283,31335,52,Tx206,Tx120,Tx121,5,10
492,AAR177,HL7731,A321,M,ARR,N,31335,31373,38,Tx120,Tx121,Tx215,5,10
492,AAR177,HL7731,A321,M,ARR,N,31373,31385,12,Tx121,Tx215,Tx216,5,10
492,AAR177,HL7731,A321,M,ARR,N,31385,31397,12,Tx215,Tx216,Tx127,5,10
492,AAR177,HL7731,A321,M,ARR,N,31397,31434,37,Tx216,Tx127,Tx220,5,10
492,AAR177,HL7731,A321,M,ARR,N,31434,31446,12,Tx127,Tx220,gate31,5,10
492,AAR177,HL7731,A321,M,ARR,N,31446,31500,54,gate31,G36,XXXX,5,10
493,UPS11,N256UP,MD11,H,ARR,N,31020,31030,10,XXXX,33R,Rwy7,5,10
493,UPS11,N256UP,MD11,H,ARR,N,31030,31037,7,Rwy7,Rwy6,Rwy5,5,10
493,UPS11,N256UP,MD11,H,ARR,N,31037,31044,7,Rwy6,Rwy5,Rwy4,5,10
493,UPS11,N256UP,MD11,H,ARR,N,31044,31089,45,Rwy5,Rwy4,Rwy3,5,10
493,UPS11,N256UP,MD11,H,ARR,N,31089,31104,15,Rwy4,Rwy3,Tx8,5,10
493,UPS11,N256UP,MD11,H,ARR,N,31104,31166,62,Rwy3,Tx8,Tx3,5,10
493,UPS11,N256UP,MD11,H,ARR,N,31166,31325,159,Tx8,Tx3,Tx4,5,10
493,UPS11,N256UP,MD11,H,ARR,N,31325,31479,154,Tx3,Tx4,gate112,5,10
493,UPS11,N256UP,MD11,H,ARR,N,31479,31762,283,gate112,G615,XXXX,5,10
494,KAL720,HL8224,B737,M,ARR,N,31140,31150,10,XXXX,33R,Rwy7,5,10
494,KAL720,HL8224,B737,M,ARR,N,31150,31157,7,Rwy7,Rwy6,Rwy5,5,10
494,KAL720,HL8224,B737,M,ARR,N,31157,31164,7,Rwy6,Rwy5,Rwy4,5,10
494,KAL720,HL8224,B737,M,ARR,N,31164,31209,45,Rwy5,Rwy4,Tx15,5,10
494,KAL720,HL8224,B737,M,ARR,N,31209,31257,48,Rwy4,Tx15,Tx23,5,10
494,KAL720,HL8224,B737,M,ARR,N,31257,31365,108,Tx15,Tx23,Tx30,5,10
494,KAL720,HL8224,B737,M,ARR,N,31365,31394,29,Tx23,Tx30,Tx38,5,10
494,KAL720,HL8224,B737,M,ARR,N,31394,31418,24,Tx30,Tx38,Tx53,5,10
494,KAL720,HL8224,B737,M,ARR,N,31418,31425,7,Tx38,Tx53,Tx54,5,10
494,KAL720,HL8224,B737,M,ARR,N,31425,31489,64,Tx53,Tx54,Tx71,5,10
494,KAL720,HL8224,B737,M,ARR,N,31489,31502,13,Tx54,Tx71,Tx100,5,10
494,KAL720,HL8224,B737,M,ARR,N,31502,31518,16,Tx71,Tx100,Tx203,5,10
494,KAL720,HL8224,B737,M,ARR,N,31518,31529,11,Tx100,Tx203,Tx204,5,10
494,KAL720,HL8224,B737,M,ARR,N,31529,31540,11,Tx203,Tx204,Tx205,5,10
494,KAL720,HL8224,B737,M,ARR,N,31540,31572,32,Tx204,Tx205,Tx206,5,10
494,KAL720,HL8224,B737,M,ARR,N,31572,31583,11,Tx205,Tx206,Tx207,5,10
