* Scheduled routes in the airport surface,,,,,,,,,,,,,,
* Index,Flight ID,Address,Aircraft Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%)
371,HKE614,BLPB,A320,M,ARR,N,8112,8123,11,Tx205,Tx206,Tx120,5,10
371,HKE614,BLPB,A320,M,ARR,N,8123,8175,52,Tx206,Tx120,gate51,5,10
371,HKE614,BLPB,A320,M,ARR,N,8175,8216,41,gate51,G115,XXXX,5,10
372,AAR191,HL7507,B763,H,ARR,N,9960,9970,10,XXXX,33R,Rwy7,5,10
372,AAR191,HL7507,B763,H,ARR,N,9970,9977,7,Rwy7,Rwy6,Rwy5,5,10
372,AAR191,HL7507,B763,H,ARR,N,9977,9984,7,Rwy6,Rwy5,Rwy4,5,10
372,AAR191,HL7507,B763,H,ARR,N,9984,10029,45,Rwy5,Rwy4,Rwy3,5,10
372,AAR191,HL7507,B763,H,ARR,N,10029,10044,15,Rwy4,Rwy3,Tx8,5,10
372,AAR191,HL7507,B763,H,ARR,N,10044,10106,62,Rwy3,Tx8,Tx3,5,10
372,AAR191,HL7507,B763,H,ARR,N,10106,10265,159,Tx8,Tx3,Tx4,5,10
372,AAR191,HL7507,B763,H,ARR,N,10265,10419,154,Tx3,Tx4,gate112,5,10
372,AAR191,HL7507,B763,H,ARR,N,10419,10702,283,gate112,G615,XXXX,5,10
373,PAC224,N643GT,B763,H,ARR,N,12240,12250,10,XXXX,33R,Rwy7,5,10
373,PAC224,N643GT,B763,H,ARR,N,12250,12257,7,Rwy7,Rwy6,Rwy5,5,10
373,PAC224,N643GT,B763,H,ARR,N,12257,12264,7,Rwy6,Rwy5,Rwy4,5,10
373,PAC224,N643GT,B763,H,ARR,N,12264,12309,45,Rwy5,Rwy4,Rwy3,5,10
373,PAC224,N643GT,B763,H,ARR,N,12309,12324,15,Rwy4,Rwy3,Tx8,5,10
373,PAC224,N643GT,B763,H,ARR,N,12324,12386,62,Rwy3,Tx8,Tx3,5,10
373,PAC224,N643GT,B763,H,ARR,N,12386,12545,159,Tx8,Tx3,gate113,5,10
373,PAC224,N643GT,B763,H,ARR,N,12545,12712,167,gate113,G644,XXXX,5,10
374,PAC927,N452PA,B744,H,ARR,N,12360,12370,10,XXXX,33R,Rwy7,5,10
374,PAC927,N452PA,B744,H,ARR,N,12370,12377,7,Rwy7,Rwy6,Rwy5,5,10
374,PAC927,N452PA,B744,H,ARR,N,12377,12384,7,Rwy6,Rwy5,Rwy4,5,10
374,PAC927,N452PA,B744,H,ARR,N,12384,12429,45,Rwy5,Rwy4,Rwy3,5,10
374,PAC927,N452PA,B744,H,ARR,N,12429,12444,15,Rwy4,Rwy3,Tx8,5,10
374,PAC927,N452PA,B744,H,ARR,N,12444,12506,62,Rwy3,Tx8,Tx3,5,10
374,PAC927,N452PA,B744,H,ARR,N,12506,12665,159,Tx8,Tx3,gate113,5,10
374,PAC927,N452PA,B744,H,ARR,N,12665,12832,167,gate113,G644,XXXX,5,10
375,KAL086,HL7612,A388,J,ARR,N,15720,15730,10,XXXX,33R,Rwy7,5,10
375,KAL086,HL7612,A388,J,ARR,N,15730,15737,7,Rwy7,Rwy6,Rwy5,5,10
375,KAL086,HL7612,A388,J,ARR,N,15737,15744,7,Rwy6,Rwy5,Rwy4,5,10
375,KAL086,HL7612,A388,J,ARR,N,15744,15789,45,Rwy5,Rwy4,Tx15,5,10
375,KAL086,HL7612,A388,J,ARR,N,15789,15837,48,Rwy4,Tx15,Tx23,5,10
375,KAL086,HL7612,A388,J,ARR,N,15837,15945,108,Tx15,Tx23,Tx30,5,10
375,KAL086,HL7612,A388,J,ARR,N,15945,15974,29,Tx23,Tx30,Tx38,5,10
375,KAL086,HL7612,A388,J,ARR,N,15974,15998,24,Tx30,Tx38,Tx53,5,10
375,KAL086,HL7612,A388,J,ARR,N,15998,16005,7,Tx38,Tx53,Tx54,5,10
375,KAL086,HL7612,A388,J,ARR,N,16005,16069,64,Tx53,Tx54,Tx71,5,10
375,KAL086,HL7612,A388,J,ARR,N,16069,16082,13,Tx54,Tx71,Tx100,5,10
375,KAL086,HL7612,A388,J,ARR,N,16082,16098,16,Tx71,Tx100,Tx203,5,10
375,KAL086,HL7612,A388,J,ARR,N,16098,16109,11,Tx100,Tx203,Tx204,5,10
375,KAL086,HL7612,A388,J,ARR,N,16109,16120,11,Tx203,Tx204,Tx205,5,10
375,KAL086,HL7612,A388,J,ARR,N,16120,16152,32,Tx204,Tx205,Tx206,5,10
375,KAL086,HL7612,A388,J,ARR,N,16152,16163,11,Tx205,Tx206,Tx207,5,10
375,KAL086,HL7612,A388,J,ARR,N,16163,16176,13,Tx206,Tx207,Tx208,5,10
375,KAL086,HL7612,A388,J,ARR,N,16176,16189,13,Tx207,Tx208,Tx209,5,10
375,KAL086,HL7612,A388,J,ARR,N,16189,16208,19,Tx208,Tx209,gate14,5,10
375,KAL086,HL7612,A388,J,ARR,N,16208,16270,62,gate14,G17,XXXX,5,10
376,KAL680,HL8025,A333,H,ARR,N,17220,17230,10,XXXX,33R,Rwy7,5,10
376,KAL680,HL8025,A333,H,ARR,N,17230,17237,7,Rwy7,Rwy6,Rwy5,5,10
376,KAL680,HL8025,A333,H,ARR,N,17237,17244,7,Rwy6,Rwy5,Rwy4,5,10
376,KAL680,HL8025,A333,H,ARR,N,17244,17289,45,Rwy5,Rwy4,Tx15,5,10
376,KAL680,HL8025,A333,H,ARR,N,17289,17337,48,Rwy4,Tx15,Tx23,5,10
376,KAL680,HL8025,A333,H,ARR,N,17337,17445,108,Tx15,Tx23,Tx30,5,10
376,KAL680,HL8025,A333,H,ARR,N,17445,17474,29,Tx23,Tx30,Tx38,5,10
376,KAL680,HL8025,A333,H,ARR,N,17474,17498,24,Tx30,Tx38,Tx53,5,10
376,KAL680,HL8025,A333,H,ARR,N,17498,17505,7,Tx38,Tx53,Tx54,5,10
376,KAL680,HL8025,A333,H,ARR,N,17505,17569,64,Tx53,Tx54,Tx71,5,10
376,KAL680,HL8025,A333,H,ARR,N,17569,17582,13,Tx54,Tx71,Tx100,5,10
376,KAL680,HL8025,A333,H,ARR,N,17582,17598,16,Tx71,Tx100,Tx203,5,10
376,KAL680,HL8025,A333,H,ARR,N,17598,17609,11,Tx100,Tx203,Tx204,5,10
376,KAL680,HL8025,A333,H,ARR,N,17609,17620,11,Tx203,Tx204,Tx205,5,10
376,KAL680,HL8025,A333,H,ARR,N,17620,17652,32,Tx204,Tx205,Tx206,5,10
376,KAL680,HL8025,A333,H,ARR,N,17652,17663,11,Tx205,Tx206,Tx207,5,10
376,KAL680,HL8025,A333,H,ARR,N,17663,17676,13,Tx206,Tx207,Tx123,5,10
376,KAL680,HL8025,A333,H,ARR,N,17676,17729,53,Tx207,Tx123,Tx214,5,10
376,KAL680,HL8025,A333,H,ARR,N,17729,17741,12,Tx123,Tx214,gate22,5,10
376,KAL680,HL8025,A333,H,ARR,N,17741,17893,152,gate22,G26,XXXX,5,10
377,KAL012,HL7627,A388,J,ARR,N,17700,17710,10,XXXX,33R,Rwy7,5,10
377,KAL012,HL7627,A388,J,ARR,N,17710,17717,7,Rwy7,Rwy6,Rwy5,5,10
377,KAL012,HL7627,A388,J,ARR,N,17717,17724,7,Rwy6,Rwy5,Rwy4,5,10
377,KAL012,HL7627,A388,J,ARR,N,17724,17769,45,Rwy5,Rwy4,Tx15,5,10
377,KAL012,HL7627,A388,J,ARR,N,17769,17817,48,Rwy4,Tx15,Tx23,5,10
377,KAL012,HL7627,A388,J,ARR,N,17817,17925,108,Tx15,Tx23,Tx30,5,10
377,KAL012,HL7627,A388,J,ARR,N,17925,17954,29,Tx23,Tx30,Tx38,5,10
377,KAL012,HL7627,A388,J,ARR,N,17954,17978,24,Tx30,Tx38,Tx53,5,10
377,KAL012,HL7627,A388,J,ARR,N,17978,17985,7,Tx38,Tx53,Tx54,5,10
377,KAL012,HL7627,A388,J,ARR,N,17985,18049,64,Tx53,Tx54,Tx55,5,10
377,KAL012,HL7627,A388,J,ARR,N,18049,18062,13,Tx54,Tx55,Tx56,5,10
377,KAL012,HL7627,A388,J,ARR,N,18062,18081,19,Tx55,Tx56,Tx57,5,10
377,KAL012,HL7627,A388,J,ARR,N,18081,18126,45,Tx56,Tx57,Tx73,5,10
377,KAL012,HL7627,A388,J,ARR,N,18126,18140,14,Tx57,Tx73,Tx92,5,10
377,KAL012,HL7627,A388,J,ARR,N,18140,18152,12,Tx73,Tx92,Tx93,5,10
377,KAL012,HL7627,A388,J,ARR,N,18152,18186,34,Tx92,Tx93,Tx94,5,10
377,KAL012,HL7627,A388,J,ARR,N,18186,18216,30,Tx93,Tx94,Tx105,5,10
377,KAL012,HL7627,A388,J,ARR,N,18216,18231,15,Tx94,Tx105,Tx108,5,10
377,KAL012,HL7627,A388,J,ARR,N,18231,18256,25,Tx105,Tx108,gate8,5,10
377,KAL012,HL7627,A388,J,ARR,N,18256,18288,32,gate8,G10,XXXX,5,10
378,KAL006,HL8216,B773,H,ARR,N,18180,18190,10,XXXX,33R,Rwy7,5,10
378,KAL006,HL8216,B773,H,ARR,N,18190,18197,7,Rwy7,Rwy6,Rwy5,5,10
378,KAL006,HL8216,B773,H,ARR,N,18197,18204,7,Rwy6,Rwy5,Rwy4,5,10
378,KAL006,HL8216,B773,H,ARR,N,18204,18249,45,Rwy5,Rwy4,Tx15,5,10
378,KAL006,HL8216,B773,H,ARR,N,18249,18297,48,Rwy4,Tx15,Tx23,5,10
378,KAL006,HL8216,B773,H,ARR,N,18297,18405,108,Tx15,Tx23,Tx30,5,10
378,KAL006,HL8216,B773,H,ARR,N,18405,18434,29,Tx23,Tx30,Tx38,5,10
378,KAL006,HL8216,B773,H,ARR,N,18434,18458,24,Tx30,Tx38,Tx53,5,10
378,KAL006,HL8216,B773,H,ARR,N,18458,18465,7,Tx38,Tx53,Tx54,5,10
378,KAL006,HL8216,B773,H,ARR,N,18465,18529,64,Tx53,Tx54,Tx71,5,10
378,KAL006,HL8216,B773,H,ARR,N,18529,18542,13,Tx54,Tx71,Tx100,5,10
378,KAL006,HL8216,B773,H,ARR,N,18542,18558,16,Tx71,Tx100,Tx203,5,10
378,KAL006,HL8216,B773,H,ARR,N,18558,18569,11,Tx100,Tx203,Tx204,5,10
378,KAL006,HL8216,B773,H,ARR,N,18569,18580,11,Tx203,Tx204,Tx205,5,10
378,KAL006,HL8216,B773,H,ARR,N,18580,18612,32,Tx204,Tx205,Tx206,5,10
378,KAL006,HL8216,B773,H,ARR,N,18612,18623,11,Tx205,Tx206,Tx207,5,10
378,KAL006,HL8216,B773,H,ARR,N,18623,18636,13,Tx206,Tx207,Tx208,5,10
378,KAL006,HL8216,B773,H,ARR,N,18636,18649,13,Tx207,Tx208,Tx209,5,10
378,KAL006,HL8216,B773,H,ARR,N,18649,18668,19,Tx208,Tx209,Tx210,5,10
378,KAL006,HL8216,B773,H,ARR,N,18668,18682,14,Tx209,Tx210,gate11,5,10
378,KAL006,HL8216,B773,H,ARR,N,18682,18747,65,gate11,G14,XXXX,5,10
379,KAL464,HL8002,A333,H,ARR,N,18360,18370,10,XXXX,33R,Rwy7,5,10
379,KAL464,HL8002,A333,H,ARR,N,18370,18377,7,Rwy7,Rwy6,Rwy5,5,10
379,KAL464,HL8002,A333,H,ARR,N,18377,18384,7,Rwy6,Rwy5,Rwy4,5,10
379,KAL464,HL8002,A333,H,ARR,N,18384,18429,45,Rwy5,Rwy4,Tx15,5,10
379,KAL464,HL8002,A333,H,ARR,N,18429,18477,48,Rwy4,Tx15,Tx23,5,10
379,KAL464,HL8002,A333,H,ARR,N,18477,18585,108,Tx15,Tx23,Tx30,5,10
379,KAL464,HL8002,A333,H,ARR,N,18585,18614,29,Tx23,Tx30,Tx38,5,10
379,KAL464,HL8002,A333,H,ARR,N,18614,18638,24,Tx30,Tx38,Tx53,5,10
379,KAL464,HL8002,A333,H,ARR,N,18638,18645,7,Tx38,Tx53,Tx54,5,10
379,KAL464,HL8002,A333,H,ARR,N,18645,18709,64,Tx53,Tx54,Tx71,5,10
379,KAL464,HL8002,A333,H,ARR,N,18709,18722,13,Tx54,Tx71,Tx100,5,10
379,KAL464,HL8002,A333,H,ARR,N,18722,18738,16,Tx71,Tx100,Tx203,5,10
379,KAL464,HL8002,A333,H,ARR,N,18738,18749,11,Tx100,Tx203,Tx204,5,10
379,KAL464,HL8002,A333,H,ARR,N,18749,18760,11,Tx203,Tx204,Tx205,5,10
379,KAL464,HL8002,A333,H,ARR,N,18760,18792,32,Tx204,Tx205,Tx206,5,10
379,KAL464,HL8002,A333,H,ARR,N,18792,18803,11,Tx205,Tx206,Tx207,5,10
379,KAL464,HL8002,A333,H,ARR,N,18803,18816,13,Tx206,Tx207,Tx208,5,10
379,KAL464,HL8002,A333,H,ARR,N,18816,18829,13,Tx207,Tx208,Tx209,5,10
379,KAL464,HL8002,A333,H,ARR,N,18829,18848,19,Tx208,Tx209,Tx210,5,10
379,KAL464,HL8002,A333,H,ARR,N,18848,18862,14,Tx209,Tx210,gate12,5,10
379,KAL464,HL8002,A333,H,ARR,N,18862,18916,54,gate12,G15,XXXX,5,10
380,CPA412,BLBI,A333,H,ARR,N,18540,18550,10,XXXX,33R,Rwy7,5,10
380,CPA412,BLBI,A333,H,ARR,N,18550,18557,7,Rwy7,Rwy6,Rwy5,5,10
380,CPA412,BLBI,A333,H,ARR,N,18557,18564,7,Rwy6,Rwy5,Rwy4,5,10
380,CPA412,BLBI,A333,H,ARR,N,18564,18609,45,Rwy5,Rwy4,Tx15,5,10
380,CPA412,BLBI,A333,H,ARR,N,18609,18657,48,Rwy4,Tx15,Tx23,5,10
380,CPA412,BLBI,A333,H,ARR,N,18657,18765,108,Tx15,Tx23,Tx30,5,10
380,CPA412,BLBI,A333,H,ARR,N,18765,18794,29,Tx23,Tx30,Tx38,5,10
380,CPA412,BLBI,A333,H,ARR,N,18794,18818,24,Tx30,Tx38,Tx53,5,10
380,CPA412,BLBI,A333,H,ARR,N,18818,18825,7,Tx38,Tx53,Tx54,5,10
380,CPA412,BLBI,A333,H,ARR,N,18825,18889,64,Tx53,Tx54,Tx71,5,10
380,CPA412,BLBI,A333,H,ARR,N,18889,18902,13,Tx54,Tx71,Tx100,5,10
380,CPA412,BLBI,A333,H,ARR,N,18902,18918,16,Tx71,Tx100,Tx203,5,10
380,CPA412,BLBI,A333,H,ARR,N,18918,18929,11,Tx100,Tx203,Tx204,5,10
380,CPA412,BLBI,A333,H,ARR,N,18929,18940,11,Tx203,Tx204,Tx205,5,10
380,CPA412,BLBI,A333,H,ARR,N,18940,18972,32,Tx204,Tx205,Tx206,5,10
380,CPA412,BLBI,A333,H,ARR,N,18972,18983,11,Tx205,Tx206,Tx120,5,10
380,CPA412,BLBI,A333,H,ARR,N,18983,19035,52,Tx206,Tx120,Tx121,5,10
380,CPA412,BLBI,A333,H,ARR,N,19035,19073,38,Tx120,Tx121,gate54,5,10
380,CPA412,BLBI,A333,H,ARR,N,19073,19111,38,gate54,G121,XXXX,5,10
381,AAR746,HL8259,A333,H,ARR,N,18780,18790,10,XXXX,33R,Rwy7,5,10
381,AAR746,HL8259,A333,H,ARR,N,18790,18797,7,Rwy7,Rwy6,Rwy5,5,10
381,AAR746,HL8259,A333,H,ARR,N,18797,18804,7,Rwy6,Rwy5,Rwy4,5,10
381,AAR746,HL8259,A333,H,ARR,N,18804,18849,45,Rwy5,Rwy4,Tx15,5,10
381,AAR746,HL8259,A333,H,ARR,N,18849,18897,48,Rwy4,Tx15,Tx23,5,10
381,AAR746,HL8259,A333,H,ARR,N,18897,19005,108,Tx15,Tx23,Tx30,5,10
381,AAR746,HL8259,A333,H,ARR,N,19005,19034,29,Tx23,Tx30,Tx38,5,10
381,AAR746,HL8259,A333,H,ARR,N,19034,19058,24,Tx30,Tx38,Tx53,5,10
381,AAR746,HL8259,A333,H,ARR,N,19058,19065,7,Tx38,Tx53,Tx54,5,10
381,AAR746,HL8259,A333,H,ARR,N,19065,19129,64,Tx53,Tx54,Tx71,5,10
381,AAR746,HL8259,A333,H,ARR,N,19129,19142,13,Tx54,Tx71,Tx100,5,10
381,AAR746,HL8259,A333,H,ARR,N,19142,19158,16,Tx71,Tx100,Tx203,5,10
381,AAR746,HL8259,A333,H,ARR,N,19158,19169,11,Tx100,Tx203,Tx204,5,10
381,AAR746,HL8259,A333,H,ARR,N,19169,19180,11,Tx203,Tx204,Tx205,5,10
381,AAR746,HL8259,A333,H,ARR,N,19180,19212,32,Tx204,Tx205,Tx206,5,10
381,AAR746,HL8259,A333,H,ARR,N,19212,19223,11,Tx205,Tx206,Tx120,5,10
381,AAR746,HL8259,A333,H,ARR,N,19223,19275,52,Tx206,Tx120,Tx121,5,10
381,AAR746,HL8259,A333,H,ARR,N,19275,19313,38,Tx120,Tx121,Tx215,5,10
381,AAR746,HL8259,A333,H,ARR,N,19313,19325,12,Tx121,Tx215,Tx216,5,10
381,AAR746,HL8259,A333,H,ARR,N,19325,19337,12,Tx215,Tx216,Tx127,5,10
381,AAR746,HL8259,A333,H,ARR,N,19337,19374,37,Tx216,Tx127,Tx220,5,10
381,AAR746,HL8259,A333,H,ARR,N,19374,19386,12,Tx127,Tx220,gate30,5,10
381,AAR746,HL8259,A333,H,ARR,N,19386,19459,73,gate30,G35,XXXX,5,10
382,AAR324,HL8255,A321,M,ARR,N,18900,18910,10,XXXX,33R,Rwy7,5,10
382,AAR324,HL8255,A321,M,ARR,N,18910,18917,7,Rwy7,Rwy6,Rwy5,5,10
382,AAR324,HL8255,A321,M,ARR,N,18917,18924,7,Rwy6,Rwy5,Rwy4,5,10
382,AAR324,HL8255,A321,M,ARR,N,18924,18969,45,Rwy5,Rwy4,Tx15,5,10
382,AAR324,HL8255,A321,M,ARR,N,18969,19017,48,Rwy4,Tx15,Tx23,5,10
382,AAR324,HL8255,A321,M,ARR,N,19017,19125,108,Tx15,Tx23,Tx30,5,10
382,AAR324,HL8255,A321,M,ARR,N,19125,19154,29,Tx23,Tx30,Tx38,5,10
382,AAR324,HL8255,A321,M,ARR,N,19154,19178,24,Tx30,Tx38,Tx53,5,10
382,AAR324,HL8255,A321,M,ARR,N,19178,19185,7,Tx38,Tx53,Tx54,5,10
382,AAR324,HL8255,A321,M,ARR,N,19185,19249,64,Tx53,Tx54,Tx71,5,10
382,AAR324,HL8255,A321,M,ARR,N,19249,19262,13,Tx54,Tx71,Tx100,5,10
382,AAR324,HL8255,A321,M,ARR,N,19262,19278,16,Tx71,Tx100,Tx203,5,10
382,AAR324,HL8255,A321,M,ARR,N,19278,19289,11,Tx100,Tx203,Tx204,5,10
382,AAR324,HL8255,A321,M,ARR,N,19289,19300,11,Tx203,Tx204,Tx205,5,10
382,AAR324,HL8255,A321,M,ARR,N,19300,19332,32,Tx204,Tx205,Tx206,5,10
382,AAR324,HL8255,A321,M,ARR,N,19332,19343,11,Tx205,Tx206,Tx120,5,10
382,AAR324,HL8255,A321,M,ARR,N,19343,19395,52,Tx206,Tx120,Tx121,5,10
382,AAR324,HL8255,A321,M,ARR,N,19395,19433,38,Tx120,Tx121,Tx215,5,10
382,AAR324,HL8255,A321,M,ARR,N,19433,19445,12,Tx121,Tx215,Tx216,5,10
382,AAR324,HL8255,A321,M,ARR,N,19445,19457,12,Tx215,Tx216,gate29,5,10
382,AAR324,HL8255,A321,M,ARR,N,19457,19518,61,gate29,G34,XXXX,5,10
383,AAR734,HL7423,B744,H,ARR,N,19080,19090,10,XXXX,33R,Rwy7,5,10
383,AAR734,HL7423,B744,H,ARR,N,19090,19097,7,Rwy7,Rwy6,Rwy5,5,10
383,AAR734,HL7423,B744,H,ARR,N,19097,19104,7,Rwy6,Rwy5,Rwy4,5,10
383,AAR734,HL7423,B744,H,ARR,N,19104,19149,45,Rwy5,Rwy4,Tx15,5,10
383,AAR734,HL7423,B744,H,ARR,N,19149,19197,48,Rwy4,Tx15,Tx23,5,10
383,AAR734,HL7423,B744,H,ARR,N,19197,19305,108,Tx15,Tx23,Tx30,5,10
383,AAR734,HL7423,B744,H,ARR,N,19305,19334,29,Tx23,Tx30,Tx38,5,10
383,AAR734,HL7423,B744,H,ARR,N,19334,19358,24,Tx30,Tx38,Tx53,5,10
383,AAR734,HL7423,B744,H,ARR,N,19358,19365,7,Tx38,Tx53,Tx54,5,10
383,AAR734,HL7423,B744,H,ARR,N,19365,19429,64,Tx53,Tx54,Tx71,5,10
383,AAR734,HL7423,B744,H,ARR,N,19429,19442,13,Tx54,Tx71,Tx100,5,10
383,AAR734,HL7423,B744,H,ARR,N,19442,19458,16,Tx71,Tx100,Tx203,5,10
383,AAR734,HL7423,B744,H,ARR,N,19458,19469,11,Tx100,Tx203,Tx204,5,10
383,AAR734,HL7423,B744,H,ARR,N,19469,19480,11,Tx203,Tx204,Tx205,5,10
383,AAR734,HL7423,B744,H,ARR,N,19480,19512,32,Tx204,Tx205,Tx206,5,10
383,AAR734,HL7423,B744,H,ARR,N,19512,19523,11,Tx205,Tx206,Tx120,5,10
383,AAR734,HL7423,B744,H,ARR,N,19523,19575,52,Tx206,Tx120,Tx121,5,10
383,AAR734,HL7423,B744,H,ARR,N,19575,19613,38,Tx120,Tx121,Tx215,5,10
383,AAR734,HL7423,B744,H,ARR,N,19613,19625,12,Tx121,Tx215,Tx216,5,10
383,AAR734,HL7423,B744,H,ARR,N,19625,19637,12,Tx215,Tx216,Tx127,5,10
383,AAR734,HL7423,B744,H,ARR,N,19637,19674,37,Tx216,Tx127,Tx130,5,10
383,AAR734,HL7423,B744,H,ARR,N,19674,19686,12,Tx127,Tx130,Tx221,5,10
383,AAR734,HL7423,B744,H,ARR,N,19686,19692,6,Tx130,Tx221,Tx231,5,10
383,AAR734,HL7423,B744,H,ARR,N,19692,19757,65,Tx221,Tx231,Tx223,5,10
383,AAR734,HL7423,B744,H,ARR,N,19757,19772,15,Tx231,Tx223,gate38,5,10
383,AAR734,HL7423,B744,H,ARR,N,19772,19824,52,gate38,G43,XXXX,5,10
384,KAL858,HL7707,B737,M,ARR,N,19200,19210,10,XXXX,33R,Rwy7,5,10
384,KAL858,HL7707,B737,M,ARR,N,19210,19217,7,Rwy7,Rwy6,Rwy5,5,10
384,KAL858,HL7707,B737,M,ARR,N,19217,19224,7,Rwy6,Rwy5,Rwy4,5,10
384,KAL858,HL7707,B737,M,ARR,N,19224,19269,45,Rwy5,Rwy4,Tx15,5,10
384,KAL858,HL7707,B737,M,ARR,N,19269,19317,48,Rwy4,Tx15,Tx23,5,10
384,KAL858,HL7707,B737,M,ARR,N,19317,19425,108,Tx15,Tx23,Tx30,5,10
384,KAL858,HL7707,B737,M,ARR,N,19425,19454,29,Tx23,Tx30,Tx38,5,10
384,KAL858,HL7707,B737,M,ARR,N,19454,19478,24,Tx30,Tx38,Tx53,5,10
384,KAL858,HL7707,B737,M,ARR,N,19478,19485,7,Tx38,Tx53,Tx54,5,10
384,KAL858,HL7707,B737,M,ARR,N,19485,19549,64,Tx53,Tx54,Tx71,5,10
384,KAL858,HL7707,B737,M,ARR,N,19549,19562,13,Tx54,Tx71,Tx100,5,10
384,KAL858,HL7707,B737,M,ARR,N,19562,19578,16,Tx71,Tx100,Tx203,5,10
384,KAL858,HL7707,B737,M,ARR,N,19578,19589,11,Tx100,Tx203,Tx204,5,10
384,KAL858,HL7707,B737,M,ARR,N,19589,19600,11,Tx203,Tx204,Tx205,5,10
384,KAL858,HL7707,B737,M,ARR,N,19600,19632,32,Tx204,Tx205,Tx206,5,10
384,KAL858,HL7707,B737,M,ARR,N,19632,19643,11,Tx205,Tx206,Tx207,5,10
384,KAL858,HL7707,B737,M,ARR,N,19643,19656,13,Tx206,Tx207,Tx208,5,10
384,KAL858,HL7707,B737,M,ARR,N,19656,19669,13,Tx207,Tx208,Tx209,5,10
384,KAL858,HL7707,B737,M,ARR,N,19669,19688,19,Tx208,Tx209,Tx210,5,10
384,KAL858,HL7707,B737,M,ARR,N,19688,19702,14,Tx209,Tx210,gate9,5,10
384,KAL858,HL7707,B737,M,ARR,N,19702,19809,107,gate9,G11,XXXX,5,10
385,JNA002,HL7562,B738,M,ARR,N,19560,19570,10,XXXX,33R,Rwy7,5,10
385,JNA002,HL7562,B738,M,ARR,N,19570,19577,7,Rwy7,Rwy6,Rwy5,5,10
385,JNA002,HL7562,B738,M,ARR,N,19577,19584,7,Rwy6,Rwy5,Rwy4,5,10
385,JNA002,HL7562,B738,M,ARR,N,19584,19629,45,Rwy5,Rwy4,Tx15,5,10
385,JNA002,HL7562,B738,M,ARR,N,19629,19677,48,Rwy4,Tx15,Tx23,5,10
385,JNA002,HL7562,B738,M,ARR,N,19677,19785,108,Tx15,Tx23,Tx30,5,10
385,JNA002,HL7562,B738,M,ARR,N,19785,19814,29,Tx23,Tx30,Tx38,5,10
385,JNA002,HL7562,B738,M,ARR,N,19814,19838,24,Tx30,Tx38,Tx53,5,10
385,JNA002,HL7562,B738,M,ARR,N,19838,19845,7,Tx38,Tx53,Tx54,5,10
385,JNA002,HL7562,B738,M,ARR,N,19845,19909,64,Tx53,Tx54,Tx71,5,10
385,JNA002,HL7562,B738,M,ARR,N,19909,19922,13,Tx54,Tx71,Tx100,5,10
385,JNA002,HL7562,B738,M,ARR,N,19922,19938,16,Tx71,Tx100,Tx203,5,10
385,JNA002,HL7562,B738,M,ARR,N,19938,19949,11,Tx100,Tx203,Tx204,5,10
385,JNA002,HL7562,B738,M,ARR,N,19949,19960,11,Tx203,Tx204,Tx205,5,10
385,JNA002,HL7562,B738,M,ARR,N,19960,19992,32,Tx204,Tx205,gate45,5,10
385,JNA002,HL7562,B738,M,ARR,N,19992,20027,35,gate45,G103,XXXX,5,10
386,PAL466,RPC9916,A321,M,ARR,N,19740,19750,10,XXXX,33R,Rwy7,5,10
386,PAL466,RPC9916,A321,M,ARR,N,19750,19757,7,Rwy7,Rwy6,Rwy5,5,10
386,PAL466,RPC9916,A321,M,ARR,N,19757,19764,7,Rwy6,Rwy5,Rwy4,5,10
386,PAL466,RPC9916,A321,M,ARR,N,19764,19809,45,Rwy5,Rwy4,Tx15,5,10
386,PAL466,RPC9916,A321,M,ARR,N,19809,19857,48,Rwy4,Tx15,Tx23,5,10
386,PAL466,RPC9916,A321,M,ARR,N,19857,19965,108,Tx15,Tx23,Tx30,5,10
386,PAL466,RPC9916,A321,M,ARR,N,19965,19994,29,Tx23,Tx30,Tx38,5,10
386,PAL466,RPC9916,A321,M,ARR,N,19994,20018,24,Tx30,Tx38,Tx53,5,10
386,PAL466,RPC9916,A321,M,ARR,N,20018,20025,7,Tx38,Tx53,Tx54,5,10
386,PAL466,RPC9916,A321,M,ARR,N,20025,20089,64,Tx53,Tx54,Tx71,5,10
386,PAL466,RPC9916,A321,M,ARR,N,20089,20102,13,Tx54,Tx71,Tx100,5,10
386,PAL466,RPC9916,A321,M,ARR,N,20102,20118,16,Tx71,Tx100,Tx203,5,10
386,PAL466,RPC9916,A321,M,ARR,N,20118,20129,11,Tx100,Tx203,Tx204,5,10
386,PAL466,RPC9916,A321,M,ARR,N,20129,20140,11,Tx203,Tx204,Tx205,5,10
386,PAL466,RPC9916,A321,M,ARR,N,20140,20172,32,Tx204,Tx205,Tx206,5,10
386,PAL466,RPC9916,A321,M,ARR,N,20172,20183,11,Tx205,Tx206,Tx120,5,10
386,PAL466,RPC9916,A321,M,ARR,N,20183,20235,52,Tx206,Tx120,gate50,5,10
386,PAL466,RPC9916,A321,M,ARR,N,20235,20273,38,gate50,G113,XXXX,5,10
387,JNA062,HL7561,B738,M,ARR,N,19920,19930,10,XXXX,33R,Rwy7,5,10
